SID:010,2,EDPI1D,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,01200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
SID:020,2,EDPI1D,RW30, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,EDPI1D,RW30,D207G,SK,P,C,EY  , ,   ,CF, ,FLA,SK,D, ,      ,2070,0070,2070,0020,+,05200,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,2,EDPI1D,RW30,D187G,SK,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,180,    ,   , , , , , , , , ;
SID:050,2,EDPI1D,RW30,FLA,SK,D, ,V   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,EDPI1D,RW30,D062D,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,EDPI1D,RW30,EDPIB,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDPI1E,RW12,D123G,SK,P,C,E   , ,   ,CF, ,FLA,SK,D, ,      ,1230,0070,1230,0064,+,03200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
SID:020,2,EDPI1E,RW12,D123O,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDPI1E,RW12,D097O,SK,P,C,E   ,L,   ,AF, ,FLA,SK,D, ,      ,0970,0150,1230,    ,+,07600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EDPI1E,RW12,D062O,SK,P,C,E   ,L,   ,AF, ,FLA,SK,D, ,      ,0616,0150,0970,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,EDPI1E,RW12,EDPIB,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAXA2D,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,01200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
SID:020,2,GAXA2D,RW30, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,GAXA2D,RW30,D207G,SK,P,C,EY  , ,   ,CF, ,FLA,SK,D, ,      ,2070,0070,2070,0020,+,05200,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,2,GAXA2D,RW30,D187G,SK,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06300,     ,     ,-,180,    ,   , , , , , , , , ;
SID:050,2,GAXA2D,RW30,FLA,SK,D, ,V   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GAXA2D,RW30,D019H,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GAXA2D,RW30,GAXAP,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAXA2G,RW12,D123G,SK,P,C,E   , ,   ,CF, ,FLA,SK,D, ,      ,1230,0070,1230,0064,+,03200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
SID:020,2,GAXA2G,RW12,D123O,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAXA2G,RW12,D097O,SK,P,C,E   ,L,   ,AF, ,FLA,SK,D, ,      ,0970,0150,1230,    ,+,07600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GAXA2G,RW12,D062O,SK,P,C,E   ,L,   ,AF, ,FLA,SK,D, ,      ,0616,0150,0970,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GAXA2G,RW12,D019O,SK,P,C,E   ,L,   ,AF, ,FLA,SK,D, ,      ,0191,0150,0620,    ,+,11700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GAXA2G,RW12,GAXAP,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAXA3H,RW12,FA900,SK,P,C,EY  , ,   ,CF, ,TQS,SK,D, ,      ,3473,0527,1230,0020,+,01600,     ,18000, ,   ,    ,   ,SKFL,SK,P,A, , , , ;
SID:020,5,GAXA3H,RW12,FA901,SK,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GAXA3H,RW12,GAXAP,SK,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GEBU2A,RW30, , , , ,    ,L,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,01200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
SID:020,2,GEBU2A,RW30, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1620,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,GEBU2A,RW30,D207G,SK,P,C,EY  , ,   ,CF, ,FLA,SK,D, ,      ,2070,0070,2070,0020,+,05200,     ,     ,-,180,    ,   , , , , , , , , ;
SID:040,2,GEBU2A,RW30,D187G,SK,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06900,     ,     ,-,180,    ,   , , , , , , , , ;
SID:050,2,GEBU2A,RW30,FLA,SK,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GEBU2A,RW30,GEBUT,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUDG2A,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,01200,     ,18000, ,   ,    ,   ,FLA,SK,D, , , , , ;
