APPCH:010,A,I23,BIB,BIB,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I23,BIB,OFEND,K5,E,A,EE B, ,   ,TF, ,IMVN,K5,P,I,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I23,ENL,ENL,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I23,ENL,FAMTA,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I23,ENL,FAMTA,K5,P,C,EE A,L,   ,PI, ,ENL,K5,D, ,      ,0908,0192,0960,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I23, ,OFEND,K5,E,A,E  I, ,   ,IF, ,IMVN,K5,P,I,      ,0511,0169,    ,    ,J,02400,02400,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I23, ,FAMTA,K5,P,C,E  F, ,   ,CF, ,IMVN,K5,P,I,      ,0511,0071,2310,0099,H,02400,02400,     , ,   ,-300,   ,KMVN,K5,P,A, ,0,N,S;
APPCH:030,I,I23, ,RW23,K5,P,G,G  M, ,   ,CF, ,IMVN,K5,P,I,      ,0511,0012,2310,0059, ,00520,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2310,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I23, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I23, ,OFEND,K5,E,A,E   , ,   ,CF, ,BIB,K5,D, ,      ,1887,0259,0090,0090,+,02400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I23, ,OFEND,K5,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,1890,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R05,AYAZE,AYAZE,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05,AYAZE,GEJTO,K5,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R05,CRATS,CRATS,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05,CRATS,GEJTO,K5,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R05,CRATS,GEJTO,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0510,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R05,EWING,EWING,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R05,EWING,GEJTO,K5,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R05, ,GEJTO,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R05, ,YOPZU,K5,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0510,0061,+,02100,     ,     , ,   ,    ,   ,RW05,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R05, ,HESUR,K5,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,0510,0024,+,01320,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R05, ,RW05,K5,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,0510,0025, ,00522,     ,     , ,   ,-300,   , , , , , ,A,J,S;
