SID:010,4,BINI3C,RW15L,CG050,RK,P,C,EE  , ,   ,CF, ,YJU,RK,D, ,      ,2298,0297,1400,0077,-,05000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:010,4,BINI3C,RW15R,CG050,RK,P,C,EE  , ,   ,CF, ,YJU,RK,D, ,      ,2298,0297,1390,0077,-,05000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:010,5,BINI3C, ,CG050,RK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:020,5,BINI3C, ,CG100,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BINI3C, ,CP101,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,10000,09000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BINI3C, ,ATNER,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BINI3C, ,HP121,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BINI3C, ,BELTU,RK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BINI3C, ,BINIL,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BINI3H,RW16L,HD050,RK,P,C,E   , ,   ,CF, ,YJU,RK,D, ,      ,2372,0325,1580,0040,-,05000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:020,4,BINI3H,RW16L,HD100,RK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BINI3H,RW16R,HD050,RK,P,C,E   , ,   ,CF, ,YJU,RK,D, ,      ,2372,0325,1550,0040,-,05000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:020,4,BINI3H,RW16R,HD100,RK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BINI3H, ,HD100,RK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,14000, ,   ,    ,   ,RKSI,RK,P,A, , , , ;
SID:020,5,BINI3H, ,ATNER,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BINI3H, ,HP121,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BINI3H, ,BELTU,RK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BINI3H, ,BINIL,RK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
