SID:010,1,OMUR2W,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR2W,RW18, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,2770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR2W,RW18,SUMOU,RJ,E,A,EB  , ,   ,CF, ,OLE,RJ,D, ,      ,2464,0151,2470,0120,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR2W,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,01500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR2W,RW36, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR2W,RW36,SUMOU,RJ,E,A,EB  , ,   ,CF, ,OLE,RJ,D, ,      ,2464,0151,2470,0090,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR2W,FUE,SUMOU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR2W,FUE, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3080,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OMUR2W,FUE,FUE,RJ,D, ,VE  , ,   ,CF, ,FUE,RJ,D, ,      ,0000,0000,2630,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR2W,OMURA,SUMOU,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR2W,OMURA, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0540,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,OMUR2W,OMURA,D279M,RJ,E,A,E   , ,   ,CF, ,OLE,RJ,D, ,      ,2790,0130,0990,0050,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,OMUR2W,OMURA,OLE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3N,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3N,RW18, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3N,RW18,PEARL,RJ,E,A,EE  , ,   ,CF, ,OLE,RJ,D, ,      ,3309,0255,3310,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3N,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3N,RW36, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3N,RW36,PEARL,RJ,E,A,EE  , ,   ,CF, ,OLE,RJ,D, ,      ,3309,0255,3310,0210, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR3N,DGC,PEARL,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR3N,DGC,DGC,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR3N,IKE,PEARL,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR3N,IKE,IKE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3R,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3R,RW18,D144F,RJ,P,C,EY  , ,   ,CF, ,OLE,RJ,D, ,      ,1440,0060,1440,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3R,RW18,OLE,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3R,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,00500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3R,RW36, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2860,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3R,RW36,D331H,RJ,P,C,EY  , ,   ,CF, ,OLE,RJ,D, ,      ,3310,0080,3310,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OMUR3R,RW36,OLE,RJ,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3S,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1820,    ,+,00700,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3S,RW18,D144E,RJ,P,C,E   , ,   ,CF, ,OLE,RJ,D, ,      ,1440,0050,1440,0040,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3S,RW18,D144I,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OMUR3S,RW18,KAZSA,RJ,E,A,EE  , ,   ,CF, ,OLE,RJ,D, ,      ,1468,0250,1470,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMUR3S,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0020,    ,+,01500,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,1,OMUR3S,RW36,OLE,RJ,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMUR3S,RW36,D144I,RJ,P,C,E   , ,   ,CF, ,OLE,RJ,D, ,      ,1440,0090,1440,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,OMUR3S,RW36,KAZSA,RJ,E,A,EE  , ,   ,CF, ,OLE,RJ,D, ,      ,1468,0250,1470,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR3S,HKC,KAZSA,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR3S,HKC,HKC,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,OMUR3S,SASIK,KAZSA,RJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,3,OMUR3S,SASIK,SASIK,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IVSAT,ALL,JBT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,IVSAT,ALL,IVSAT,RJ,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,T18,IVSAT,IVSAT,RJ,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T18,IVSAT,RUVKA,RJ,P,C,EE H,R,   ,AF, ,JBT,RJ,D, ,      ,0037,0136,2910,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T18, ,RUVKA,RJ,P,C,E  I, ,   ,IF, ,JBT,RJ,D, ,      ,0037,0136,    ,    ,+,03700,     ,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:013,T,T18, ,98TAC,RJ,P,C,E S , ,   ,CF, ,JBT,RJ,D, ,      ,0037,0098,1840,0038,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:017,T,T18, ,79TAC,RJ,P,C,E S , ,   ,CF, ,JBT,RJ,D, ,      ,0037,0079,1840,0019,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
