SID:010,1,CYFC2,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0870,    ,+,00470,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CYFC2,RW09, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0870,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYFC2,RW15, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1480,    ,+,00500,     ,18000,-,180,    ,   , , , , , , , , ;
SID:020,1,CYFC2,RW15, , , , , E  ,L,   ,VM, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYFC2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2670,    ,+,00470,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CYFC2,RW27, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,CYFC2,RW33, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3280,    ,+,00470,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,CYFC2,RW33, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3280,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I09,HADRI,HADRI,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,HADRI,NUGUM,CY,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,HADRI,KINAV,CY,P,C,EE  , ,   ,TF, ,IDC,CY,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I09,NOSUL,NOSUL,CY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I09,NOSUL,VIBMA,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I09,NOSUL,VESBI,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I09,NOSUL,OMPAP,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:050,A,I09,NOSUL,NUGUM,CY,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,190,    ,   , , , , , ,0,N,S;
APPCH:060,A,I09,NOSUL,KINAV,CY,P,C,EE  , ,   ,TF, ,IDC,CY,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I09, ,KINAV,CY,P,C,E  I, ,   ,IF, ,IDC,CY,P,I,      ,2679,0094,    ,    ,J,02500,02500,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I09, ,NUBEB,CY,P,C,E  F, ,   ,CF, ,IDC,CY,P,I,      ,2679,0054,0870,0040,H,02500,01410,     , ,   ,-300,   ,IDC,CY,D, , ,0,N,S;
APPCH:030,I,I09, ,RW09,CY,P,G,G  M, ,   ,CF, ,IDC,CY,P,I,      ,2679,0014,0870,0040, ,00117,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I09, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0870,    ,+,00470,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I09, , , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0800,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I09, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0800,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R09-Y,ANERA,ANERA,CY,P,C,E  B, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R09-Y,ANERA,URPUS,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,01800,     ,     ,-,200,    ,   , , , , , ,B,P,S;
APPCH:030,A,R09-Y,ANERA,VYSTA,CY,P,C,EE  ,R,010,RF, , , , , ,002500,    ,    ,    ,0021,+,01200,     ,     , ,   ,    ,   ,ARC02,CY,P,C, ,B,P,S;
APPCH:010,A,R09-Y,NOSUL,NOSUL,CY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R09-Y,NOSUL,VIBMA,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:030,A,R09-Y,NOSUL,VESBI,CY,P,C,E  B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , ,B,P,S;
APPCH:040,A,R09-Y,NOSUL,UKNUM,CY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,A,R09-Y,NOSUL,URTIT,CY,P,C,E   ,L,010,RF, , , , , ,002500,    ,    ,    ,0059,+,01800,     ,     , ,   ,    ,   ,ARC01,CY,P,C, ,B,P,S;
