APPCH:010,A,R35,BU502,BU502,VE,P,C,EE C,R,010,HF, , , , , ,      ,    ,    ,3480,T010,+,03000,     ,     ,-,170,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,BU503,BU503,VE,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,BU503,BU502,VE,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R35,BU504,BU504,VE,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R35,BU504,BU502,VE,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R35, ,BU502,VE,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R35, ,BU501,VE,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3480,0050, ,02500,     ,     , ,   ,    ,   ,VEBU,VE,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R35, ,RW35,VE,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3480,0049, ,00934,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R35, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,3480,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R35, ,BU503,VE,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R35, ,BU503,VE,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0580,T010,+,04000,     ,     ,-,170,    ,   , , , , , ,B,J,S;
RWY:RW17 ,     ,      ,00906, ,    , ,   ;N21594202,E082063546,0000;
RWY:RW35 ,     ,      ,00884, ,    , ,   ;N21585628,E082064605,0000;
