APPCH:013,D,D13, ,VOR14,OE,P,C,E S , ,   ,CF, ,ABH,OE,D, ,      ,3040,0138,1240,0032,+,10500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:017,D,D13, ,VOR11,OE,P,C,E S , ,   ,CF, ,ABH,OE,D, ,      ,3040,0107,1240,0031,+,09500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,SUTLO,OE,P,C,E  F, ,   ,CF, ,ABH,OE,D, ,      ,3040,0063,1240,0044,+,08600,     ,     , ,   ,-300,   ,ABH,OE,D, ,B,0, ,S;
APPCH:025,D,D13, ,35VOR,OE,P,C,E S , ,   ,CF, ,ABH,OE,D, ,      ,3040,0035,1240,0028,+,07700,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D13, ,RW13,OE,P,G,G  M, ,   ,CF, ,ABH,OE,D, ,      ,3004,0009,1240,0026, ,06890,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D13, ,ABH,OE,D, ,V M , ,   ,CF, ,ABH,OE,D, ,      ,0000,0000,1240,0009, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, ,ABH,OE,D, ,V   , ,   ,FA, ,ABH,OE,D, ,      ,0000,0000,1240,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D13, ,ABH,OE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:070,D,D13, ,ABH,OE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3250,T010,+,12000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,ABH1,ABH,OE,D, ,V  C, ,   ,FD, ,ABH,OE,D, ,      ,0000,0000,1490,0160,+,11000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,ABH1,ITGOS,OE,P,C,EE B,L,   ,CF,Y,ABH,OE,D, ,      ,1310,0160,3110,0010,+,11000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,ABH2,ABH,OE,D, ,V  C, ,   ,FD, ,ABH,OE,D, ,      ,0000,0000,1380,0160,+,11000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,ABH2,ITGOS,OE,P,C,EE B,L,   ,CF,Y,ABH,OE,D, ,      ,1310,0160,3110,0010,+,11000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,D131U,D131U,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,D131U,ITGOS,OE,P,C,EE B, ,   ,CF, ,ABH,OE,D, ,      ,1310,0160,3110,0052,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D31,D180P,D180P,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D31,D180P,ITGOS,OE,P,C,EE B,L,   ,AF, ,ABH,OE,D, ,      ,1310,0160,1800,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D31, ,ITGOS,OE,P,C,E  I, ,   ,IF, ,ABH,OE,D, ,      ,1310,0160,    ,    ,+,11000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:015,D,D31, ,VO211,OE,P,C,E S , ,   ,CF, ,ABH,OE,D, ,      ,1310,0109,3110,0051,+,09500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D31, ,DAVDU,OE,P,C,E  F, ,   ,CF, ,ABH,OE,D, ,      ,1310,0060,3110,0049,+,08500,     ,     , ,   ,-300,   ,ABH,OE,D, ,B,0, ,S;
APPCH:030,D,D31, ,RW31,OE,P,G,G  M, ,   ,CF, ,ABH,OE,D, ,      ,1312,0010,3110,0050, ,06908,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D31, ,ABH,OE,D, ,V M , ,   ,CF, ,ABH,OE,D, ,      ,0000,0000,3110,0010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D31, ,ABH,OE,D, ,V   , ,   ,FA, ,ABH,OE,D, ,      ,0000,0000,3110,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D31, ,ABH,OE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:070,D,D31, ,ABH,OE,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,1600,T010,+,11000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,I13,ABH1,ABH,OE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,ABH1,ABH,OE,D, ,V   , ,   ,FD, ,ABH,OE,D, ,      ,0000,0000,3260,0170,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,ABH1,VUSIT,OE,P,C,EE B,L,   ,CF,Y,IABH,OE,P,I,      ,3060,0181,1260,0010,+,11500,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,ABH2,ABH,OE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,ABH2,ABH,OE,D, ,V   , ,   ,FD, ,ABH,OE,D, ,      ,0000,0000,3120,0170,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,ABH2,VUSIT,OE,P,C,EE B,L,   ,CF,Y,IABH,OE,P,I,      ,3060,0181,1260,0010,+,11500,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,D288Q,D288Q,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,D288Q,D299Q,OE,P,C,E   ,R,   ,AF, ,ABH,OE,D, ,      ,2990,0170,2880,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,D288Q, , , , , E  , ,   ,VI, ,IABH,OE,P,I,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,D332Q,D332Q,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,D332Q,D313Q,OE,P,C,E   ,L,   ,AF, ,ABH,OE,D, ,      ,3130,0170,3320,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,D332Q, , , , , E  , ,   ,VI, ,IABH,OE,P,I,      ,    ,    ,1560,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I13,D356Q,D356Q,OE,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I13,D356Q,D313Q,OE,P,C,E   ,L,   ,AF, ,ABH,OE,D, ,      ,3130,0170,3560,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I13,D356Q, , , , , E  , ,   ,VI, ,IABH,OE,P,I,      ,    ,    ,1560,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I13, ,VUSIT,OE,P,C,E  I, ,   ,IF, ,IABH,OE,P,I,      ,3060,0181,    ,    ,J,11500,09100,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I13, ,ORNUT,OE,P,C,E  F, ,   ,CF, ,IABH,OE,P,I,      ,3061,0089,1260,0092,H,09100,09100,     , ,   ,-300,   ,ABH,OE,D, ,B,0,D,S;
APPCH:030,I,I13, ,RW13,OE,P,G,G  M, ,   ,CF, ,IABH,OE,P,I,      ,3061,0019,1260,0069, ,06890,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1260,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I13, ,ABH,OE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:060,I,I13, ,ABH,OE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3250,T010,+,12000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
RWY:RW13 ,+0250,      ,06832, ,IABH,1,   ;N18145978,E042383915,0000;
RWY:RW31 ,-0250,      ,06858, ,    , ,   ;N18135119,E042400770,0000;
