APPCH:010,A,B30,ALO,ALO,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,B30,ALO,KUCTE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,B30,ALO,KUCTE,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3080,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,B30,CID,CID,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,B30,CID,KUCTE,K3,P,C,EE B, ,   ,TF, ,IALO,K3,P,I,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,B,B30, ,KUCTE,K3,P,C,E  I, ,   ,IF, ,IALO,K3,P,I,      ,1278,0111,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,B,B30, ,IVOCE,K3,P,C,E  F, ,   ,CF, ,IALO,K3,P,I,      ,1278,0046,3080,0064,+,02500,     ,     , ,   ,    ,   ,ALO,K3,D, ,A,0,N,S;
APPCH:025,B,B30, ,JEGIM,K3,P,C,E S , ,   ,CF, ,IALO,K3,P,I,      ,1278,0016,3080,0031,+,01520,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,B,B30, ,WOLOP,K3,P,C,E  M, ,   ,CF, ,IALO,K3,P,I,      ,1278,0005,3080,0011, ,01184,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,B,B30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3080,    ,+,01280,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:045,B,B30, ,SEATS,K3,E,A,E   , ,   ,CF, ,ALO,K3,D, ,      ,3085,0133,3080,0140,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,B,B30, ,SEATS,K3,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1280,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I12,ALO,ALO,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12,ALO,EYUCE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I12,ALO,EYUCE,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1280,T010,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
