SID:010,2,TBZ1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1090,    ,+,03570,     ,11000, ,   ,    ,   ,MAK,OI,D, , , , , ;
SID:020,2,TBZ1A,RW11,TBZ,OI,D, ,VE  , ,   ,CF, ,MAK,OI,D, ,      ,1299,0863,1300,0860, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TBZ1N,ALL,TBZ,OI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MAK,OI,D, , , , , ;
STAR:020,2,TBZ1N,ALL,RAGIN,OI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TBZ1N,ALL,MAK30,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TBZ1N,ALL,D130O,OI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TBZ1P,ALL,TBZ,OI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,MAK,OI,D, , , , , ;
STAR:020,2,TBZ1P,ALL,RAGIN,OI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,TBZ1P,ALL,MAK30,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TBZ1P,ALL,MAK,OI,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D29,D130O,D130O,OI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D29,D130O,CF29,OI,P,C,EE B, ,   ,CF, ,MAK,OI,D, ,      ,1150,0100,3360,0059,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D29, ,CF29,OI,P,C,E  I, ,   ,IF, ,MAK,OI,D, ,      ,1150,0100,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D29, ,FF29,OI,P,C,E  F, ,   ,CF, ,MAK,OI,D, ,      ,1150,0050,2950,0050,+,04800,     ,     , ,   ,    ,   ,MAK,OI,D, , ,0, ,S;
APPCH:030,D,D29, ,RW29,OI,P,G,G  M, ,   ,CF, ,MAK,OI,D, ,      ,1434,0002,2950,0048, ,03153,     ,     , ,   ,-323,   , , , , , ,0, ,S;
APPCH:040,D,D29, ,MAK,OI,D, ,VYM , ,   ,CF, ,MAK,OI,D, ,      ,0000,0000,2950,0002, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D29, ,MAK,OI,D, ,V   , ,   ,FA, ,MAK,OI,D, ,      ,0000,0000,2950,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D29, ,MAK,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,D,D29, ,D130O,OI,P,C,E   , ,   ,CF, ,MAK,OI,D, ,      ,1300,0150,1300,0150, ,08500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:090,D,D29, ,D130O,OI,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3100,T010, ,     ,     ,     ,-,210,    ,   , , , , , ,0, ,S;
RWY:RW11 ,     ,      ,03135, ,    , ,   ;N39112740,E044554596,5381;
RWY:RW29 ,+0600,      ,03103, ,    , ,   ;N39110695,E044564308,0000;
