SID:010,2,CHISE1,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0350,    ,+,00830,     ,14000, ,   ,    ,   ,HGS,RK,D, , , , , ;
SID:020,2,CHISE1,RW03, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CHISE1,RW03,CHISE,RK,E,A,EE  , ,   ,CF, ,HGS,RK,D, ,      ,0309,0100,0310,0090, ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HGS1D,RW03,RW03,RK,P,G,G   , ,   ,FC, ,HGS,RK,D, ,      ,2084,0031,0350,0050, ,     ,     ,14000, ,   ,    ,   ,HGS,RK,D, , , , , ;
SID:020,1,HGS1D,RW03, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0350,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HGS1D,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2150,    ,+,00830,     ,14000, ,   ,    ,   ,HGS,RK,D, , , , , ;
SID:020,1,HGS1D,RW21, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2150,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HGS7,RW21,D212G,RK,P,C,EB  , ,   ,CF, ,HGS,RK,D, ,      ,2121,0070,2150,0040, ,     ,     ,14000,-,250,    ,   ,HGS,RK,D, , , , , ;
SID:010,3,HGS7,BIKSI,D212G,RK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,14000,-,250,    ,   ,HGS,RK,D, , , , , ;
SID:020,3,HGS7,BIKSI, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,HGS7,BIKSI,HGS,RK,D, ,V   , ,   ,CF, ,HGS,RK,D, ,      ,0000,0000,0700,0060, ,06500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,HGS7,BIKSI,D030H,RK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06500,     ,     , ,   ,    ,   , , , , , , , , ;
