SID:010,5,ARSA3A,RW24R,DB240,ED,P,C,E   , ,   ,CF, ,BBI,ED,D, ,      ,2597,0037,2440,0050,+,02600,     ,05000, ,   ,    ,   ,EDDB,ED,P,A, , , , ;
SID:020,5,ARSA3A,RW24R,DB241,ED,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARSA3A,RW24R,DB242,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL068,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,ARSA3A,RW24R,DB243,ED,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARSA3A,RW24R,DB244,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,ARSA3A,RW24R,PINOB,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ARSA3A,RW24R,ARSAP,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARSA3M,RW24R,DB240,ED,P,C,E   , ,   ,CF, ,BBI,ED,D, ,      ,2597,0037,2440,0050, ,     ,     ,05000, ,   ,    ,   ,EDDB,ED,P,A, , , , ;
SID:020,5,ARSA3M,RW24R,DB247,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARSA3M,RW24R,VAVIV,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,ARSA3M,RW24R,IBGAL,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARSA3M,RW24R,BAKPA,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,ARSA3M,RW24R,ERDUX,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ARSA3M,RW24R,DB244,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ARSA3M,RW24R,PINOB,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ARSA3M,RW24R,ARSAP,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ARSA3Q,RW06R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0640,    ,+,00600,     ,05000, ,   ,    ,   ,EDDB,ED,P,A, , , , ;
SID:020,5,ARSA3Q,RW06R,DB062,ED,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,5,ARSA3Q,RW06R,ARGUX,ED,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
