APPCH:010,A,D22,BSA,BSA,DA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22,BSA,BSA,DA,D, ,V   , ,   ,FD, ,BSA,DA,D, ,      ,0000,0000,0660,0085,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22,BSA,CD22,DA,P,C,EE B,L,   ,CF,Y,BSA,DA,D, ,      ,0380,0085,2180,0010,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D22, ,CD22,DA,P,C,E  I, ,   ,IF, ,BSA,DA,D, ,      ,0380,0085,    ,    ,+,03580,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D22, ,FD22,DA,P,C,E  F, ,   ,CF, ,BSA,DA,D, ,      ,0380,0070,2180,0015,+,03580,     ,     , ,   ,    ,   ,BSA,DA,D, , ,0, ,S;
APPCH:023,D,D22, ,50VOR,DA,P,C,E S , ,   ,CF, ,BSA,DA,D, ,      ,0380,0050,2180,0020,+,02960,     ,     , ,   ,-309,   , , , , , ,0, ,S;
APPCH:027,D,D22, ,30VOR,DA,P,C,E S , ,   ,CF, ,BSA,DA,D, ,      ,0380,0030,2180,0020,+,02320,     ,     , ,   ,-309,   , , , , , ,0, ,S;
APPCH:030,D,D22, ,MD22,DA,P,C,E  M, ,   ,CF, ,BSA,DA,D, ,      ,0380,0015,2180,0015, ,01828,     ,     , ,   ,-309,   , , , , , ,0, ,S;
APPCH:040,D,D22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2180,    ,+,01910,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D22, ,BSA,DA,D, ,VE  ,L,   ,FM, ,BSA,DA,D, ,      ,0000,0000,1080,    , ,05120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N22,BSA,BSA,DA,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N22,BSA,BSA,DA,D,B,EY  , ,   ,FC, ,BSA,DA,D, ,      ,0357,0014,0530,0090,+,02990,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N22,BSA,FN22,DA,P,C,EE  ,L,   ,CF,Y,BSA,DA,D, ,      ,0396,0052,2210,0060,+,02990,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N22, ,FN22,DA,P,C,E  F, ,   ,IF, ,BSA,DA,D,B,      ,    ,    ,    ,    ,+,02990,     ,     , ,   ,    ,   ,BSA,DA,D,B, ,0, ,S;
APPCH:030,N,N22, ,BSA,DA,D,B,E  M, ,   ,CF, ,BSA,DA,D,B,      ,    ,    ,2210,0038, ,01778,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2210,    ,+,02330,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N22, , , , , ,    ,L,   ,CA,Y, , , , ,      ,    ,    ,0410,    ,+,04140,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N22, ,BSA,DA,D,B,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05120,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW04 ,     ,      ,01506, ,    , ,   ;N35193138,E004115234,0000;
RWY:RW22 ,     ,      ,01467, ,    , ,   ;N35202462,E004125052,0000;
