SID:010,1,HUPNO1,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,02000,     ,04000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HUPNO1,RW13,ASI,FH,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,HUPNO1,RW13,HUPNO,FH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,HUPNO1,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3140,    ,+,00680,     ,04000, ,   ,    ,   , , , , , , , , ;
SID:020,1,HUPNO1,RW31,HUPNO,FH,E,A,EE  , ,   ,CF, ,ASI,FH,D, ,      ,3200,0350,3200,0350,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D13,MATHY,MATHY,FH,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1400,T010,+,03000,     ,     ,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,D,D13, ,MATHY,FH,P,C,E  I, ,   ,IF, ,ASI,FH,D, ,      ,3200,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D13, ,CUSLO,FH,P,C,E  F, ,   ,CF, ,ASI,FH,D, ,      ,3200,0060,1400,0060,+,02000,     ,     , ,   ,    ,   ,ASI,FH,D, ,A,0, ,S;
APPCH:030,D,D13, ,CILIN,FH,P,C,E  M, ,   ,CF, ,ASI,FH,D, ,      ,3200,0025,1400,0035, ,00920,     ,     , ,   ,-291,   , , , , , ,0, ,S;
APPCH:040,D,D13, , , , , ,  M ,R,   ,VA,Y, , , , ,      ,    ,    ,3100,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D13, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D13, ,MATHY,FH,P,C,E   , ,   ,CF, ,ASI,FH,D, ,      ,3200,0120,3200,0016,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D13, ,MATHY,FH,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1400,T010,-,08000,     ,     ,-,310,    ,   , , , , , ,0, ,S;
APPCH:010,A,R13,OXITE,OXITE,FH,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1340,0070,+,03000,     ,     ,-,310,    ,   , , , , , ,B,J,S;
APPCH:010,R,R13, ,OXITE,FH,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R13, ,TIFNY,FH,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1340,0100,+,02000,     ,     , ,   ,    ,   ,FIPPS,FH,P,C, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R13, ,FIPPS,FH,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,1340,0045, ,00513,     ,     , ,   ,-311,   , , , , , ,B,J,S;
APPCH:040,R,R13, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1340,    ,+,00730,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13, ,OXITE,FH,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13, ,OXITE,FH,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1340,0020,-,08000,     ,     ,-,310,    ,   , , , , , ,B,J,S;
APPCH:010,A,T13,MATHY,MATHY,FH,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1400,T010,+,03000,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:010,T,T13, ,MATHY,FH,P,C,E  I, ,   ,IF, ,ASI,FH,D, ,      ,3200,0120,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T13, ,CUSLO,FH,P,C,E  F, ,   ,CF, ,ASI,FH,D, ,      ,3200,0060,1400,0060,+,02000,     ,     , ,   ,    ,   ,ASI,FH,D, ,B,0,D,S;
APPCH:030,T,T13, ,CILIN,FH,P,C,E  M, ,   ,CF, ,ASI,FH,D, ,      ,3200,0025,1400,0035, ,00920,     ,     , ,   ,-291,   , , , , , ,0,D,S;
APPCH:040,T,T13, , , , , ,  M ,R,   ,VA,Y, , , , ,      ,    ,    ,3100,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T13, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0400,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T13, ,MATHY,FH,P,C,E   , ,   ,CF, ,ASI,FH,D, ,      ,3200,0120,3200,0016, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T13, ,MATHY,FH,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1400,T010, ,     ,     ,     ,-,310,    ,   , , , , , ,0,D,S;
RWY:RW13 ,-0500,      ,00263, ,    , ,   ;S07574827,W014242176,0000;
RWY:RW31 ,+0500,      ,00214, ,    , ,   ;S07583282,W014225262,0000;
