APPCH:010,A,I35,PANCK,PANCK,K3,P,C,EE A,R,   ,PI, ,PER,K4,D, ,      ,2692,1833,1290,0100,+,04600,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I35, ,OMVUE,K4,P,C,E  I, ,   ,IF, ,ILBL,K3,P,I,      ,1739,0138,    ,    ,J,04600,04300,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I35, ,PANCK,K3,P,C,E  F, ,   ,CF, ,ILBL,K3,P,I,      ,1739,0056,3540,0082,H,04300,04281,     , ,   ,-300,   ,PANCK,K3,P,C, ,0,N,S;
APPCH:030,I,I35, ,RW35,K3,P,G,G  M, ,   ,CF, ,ILBL,K3,P,I,      ,1739,0014,3540,0042, ,02931,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I35, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I35, ,PANCK,K3,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I35, ,PANCK,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3540,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R04,HENPI,HENPI,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04900,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,HENPI,PERDE,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,PERDE,PERDE,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0390,0050,+,04800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R04,RIDDO,RIDDO,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R04,RIDDO,PERDE,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,PERDE,K4,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,LENDE,K4,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0390,0062,+,04600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0390,0052, ,02925,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,03136,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,NULEE,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R04, ,NULEE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2190,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,PEVCI,PEVCI,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,PEVCI,ZAVEK,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,UYALE,UYALE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,UYALE,ZAVEK,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,ZAVEK,ZAVEK,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1740,0050,+,04600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,ZAVEK,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,NOGVE,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1740,0061,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R17, ,ZAPAP,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1740,0022,+,03780,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R17, ,RW17,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1740,0027, ,02928,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1740,    ,+,03128,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,OMVUE,K4,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,OMVUE,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3540,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,BUCAR,BUCAR,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22,BUCAR,NULEE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,KIDME,KIDME,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R22,KIDME,NULEE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R22,NULEE,NULEE,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2190,0050,+,04800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R22, ,NULEE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R22, ,JILEN,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2190,0063,+,04600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R22, ,RW22,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2190,0053, ,02919,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R22, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,03080,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R22, ,PERDE,K4,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R22, ,PERDE,K4,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0390,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,IRIME,IRIME,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,IRIME,OMVUE,K4,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,OMVUE,OMVUE,K4,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3540,0050,+,04500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,WEVTA,WEVTA,K4,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
