APPCH:010,A,D03,EMP,EMP,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,EMP,OKETE,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D03,TOP,TOP,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D03,TOP,OKETE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D03,TOP,OKETE,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0210,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D03, ,OKETE,K3,P,C,E  I, ,   ,IF, ,TOP,K3,D, ,      ,2012,0240,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D03, ,ARNOD,K3,P,C,E  F, ,   ,CF, ,TOP,K3,D, ,      ,2011,0183,0210,0057,+,02700,     ,     , ,   ,    ,   ,TOP,K3,D, ,A,0, ,S;
APPCH:030,D,D03, ,RW03,K3,P,G,G  M, ,   ,CF, ,TOP,K3,D, ,      ,2012,0131,0210,0052, ,01129,     ,     , ,   ,-287,   , , , , , ,0, ,S;
APPCH:040,D,D03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0210,    ,+,01478,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D03, ,OKETE,K3,P,C,E   ,L,   ,CF,Y,TOP,K3,D, ,      ,2012,0240,2010,0120,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D03, ,OKETE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0210,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D21,TOP,TOP,K3,D, ,VE C,L,   ,HF, , , , , ,      ,    ,    ,2050,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D21, ,TOP,K3,D, ,V  I, ,   ,IF, ,TOP,K3,D, ,      ,0000,0000,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D21, ,FF21,K3,P,C,E  F, ,   ,CF, ,TOP,K3,D, ,      ,1999,0070,2000,0070,+,02700,     ,     , ,   ,    ,   ,TOP,K3,D, ,A,0, ,S;
APPCH:030,D,D21, ,RW21,K3,P,G,G  M, ,   ,CF, ,TOP,K3,D, ,      ,1999,0120,2000,0050, ,01096,     ,     , ,   ,-301,   , , , , , ,0, ,S;
APPCH:040,D,D21, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2000,    ,+,01478,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D21, ,OKETE,K3,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D21, ,OKETE,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0210,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I31,TOP,TOP,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I31,TOP,FALMU,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I31,TOP,FALMU,K3,P,C,EE A,L,   ,PI, ,TOP,K3,D, ,      ,1802,0154,1770,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I31, ,CFCJC,K3,P,C,E  I, ,   ,IF, ,IFOE,K3,P,I,      ,1320,0130,    ,    ,J,03000,02600,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I31, ,FALMU,K3,P,C,E  F, ,   ,CF, ,IFOE,K3,P,I,      ,1320,0070,3120,0060,H,02600,02600,     , ,   ,-300,   ,TOP,K3,D, ,B,0,N,S;
APPCH:030,I,I31, ,RW31,K3,P,G,G  M, ,   ,CF, ,IFOE,K3,P,I,      ,1320,0023,3120,0047, ,01094,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I31, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3120,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I31, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2750,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I31, ,DIETS,K3,E,A,E   , ,   ,CF, ,TOP,K3,D, ,      ,2310,0264,2310,0110,+,03700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I31, ,DIETS,K3,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2310,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R03,IDJOP,IDJOP,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0350,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R03,OKUXE,OKUXE,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,OKUXE,IDJOP,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R03,ZULID,ZULID,K3,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R03,ZULID,IDJOP,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R03, ,IDJOP,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R03, ,ANWOV,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0350,0070,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R03, ,HOVUR,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0350,0036,+,01560,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R03, ,RW03,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0350,0014, ,01125,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R03, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0350,    ,+,01328,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R03, ,VAJEG,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R03, ,VAJEG,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2150,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
