SID:050,2,BIBE1L,RW03L,BIBEX,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIBE1M,RW21R,AV210,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1947,0054,2210,0101, ,     ,     ,09000, ,   ,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,BIBE1M,RW21R,AV212,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:030,5,BIBE1M,RW21R,AV216,LG,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIBE1M,RW21R,KEA,LG,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BIBE1M,RW21R,BIBEX,LG,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BIBE1N,RW21L,AV211,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1668,0082,2030,0116, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,BIBE1N,RW21L,AV215,LG,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BIBE1N,RW21L,KEA,LG,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BIBE1N,RW21L,BIBEX,LG,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIBE2F,RW21L,SPA,LG,D, ,V   , ,   ,CF, ,SPA,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,BIBE2F,RW21L,SPA,LG,D, ,V   , ,   ,FA, ,SPA,LG,D, ,      ,0000,0000,2030,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,BIBE2F,RW21L, , , , ,    , ,   ,CD, ,KEA,LG,D, ,      ,    ,    ,1230,0170,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BIBE2F,RW21L,KEA,LG,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIBE2F,RW21L,BIBEX,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIBE2J,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,BIBE2J,RW03R,SAT,LG,D, ,V   , ,   ,FA, ,SAT,LG,D, ,      ,0000,0000,0460,    ,+,01100,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,BIBE2J,RW03R,D264N,LG,P,C,EY  , ,   ,CF, ,KRO,LG,D, ,      ,2640,0140,0840,0090,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BIBE2J,RW03R,KEA,LG,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BIBE2J,RW03R,BIBEX,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BIBE2T,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,BIBE2T,RW03R,SPA,LG,D, ,V   , ,   ,FD, ,SPA,LG,D, ,      ,0000,0000,0320,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BIBE2T,RW03R,KEA,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL240,06000,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,BIBE2T,RW03R,BIBEX,LG,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DDM1D,RW03L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,DDM1D,RW03L,D031K,LG,P,C,EY  , ,   ,CF, ,SAT,LG,D, ,      ,0310,0110,0310,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DDM1D,RW03L, , , , ,    ,L,   ,CD,Y,ATV,LG,D, ,      ,    ,    ,2100,0060,+,07000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:035,2,DDM1D,RW03L,ATV,LG,D, ,V   , ,   ,CF, ,ATV,LG,D, ,      ,0000,0000,2100,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DDM1D,RW03L,DDM,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DDM1E,RW03R,AV031,LG,P,C,EY  , ,010,CF, ,SPA,LG,D, ,      ,0322,0120,0320,0094, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,DDM1E,RW03R,ATV,LG,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DDM1E,RW03R,DDM,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DDM1F,RW21L,SPA,LG,D, ,V   , ,   ,CF, ,SPA,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,DDM1F,RW21L,D203W,LG,P,C,EY  , ,   ,CF, ,SPA,LG,D, ,      ,2030,0230,2030,0230,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DDM1F,RW21L,DDM,LG,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,2,DDM1G,RW21R,SAT,LG,D, ,V   , ,   ,CF, ,SAT,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,DDM1G,RW21R,SAT,LG,D, ,V   , ,   ,FA, ,SAT,LG,D, ,      ,0000,0000,2190,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DDM1G,RW21R, , , , ,    , ,   ,CD, ,DDM,LG,D, ,      ,    ,    ,2280,0160,-,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,DDM1G,RW21R,DDM,LG,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DDM1H,RW03L,AV030,LG,P,C,EY  , ,010,CF, ,ATV,LG,D, ,      ,0429,0158,0310,0086, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,DDM1H,RW03L,AV038,LG,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DDM1H,RW03L,ATV,LG,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DDM1H,RW03L,DDM,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DDM1J,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,DDM1J,RW03R,SAT,LG,D, ,V   , ,   ,FA, ,SAT,LG,D, ,      ,0000,0000,0460,    ,+,01100,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,DDM1J,RW03R,D264N,LG,P,C,EY  , ,   ,CF, ,KRO,LG,D, ,      ,2640,0140,0840,0090,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DDM1J,RW03R,ATV,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DDM1J,RW03R,DDM,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DDM1M,RW21R,AV210,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1947,0054,2210,0101, ,     ,     ,09000, ,   ,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,DDM1M,RW21R,AV212,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:030,5,DDM1M,RW21R,AV214,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DDM1M,RW21R,DDM,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DDM1N,RW21L,AV211,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1668,0082,2030,0116, ,     ,     ,09000, ,   ,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,DDM1N,RW21L,AV213,LG,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,235,    ,   , , , , , , , , ;
SID:030,5,DDM1N,RW21L,DDM,LG,D, ,VE  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DDM2T,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,DDM2T,RW03R,SPA,LG,D, ,V   , ,   ,FD, ,SPA,LG,D, ,      ,0000,0000,0320,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DDM2T,RW03R,ATV,LG,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,DDM2T,RW03R,DDM,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEA1E,RW03R,AV033,LG,P,C,E   , ,010,CF, ,SPA,LG,D, ,      ,0322,0136,0320,0110, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KEA1E,RW03R,AV035,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEA1E,RW03R,KEA,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEA1H,RW03L,AV032,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,0410,0187,0310,0116, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KEA1H,RW03L,AV035,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEA1H,RW03L,KEA,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEA1M,RW21R,AV210,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1947,0054,2210,0101, ,     ,     ,09000, ,   ,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KEA1M,RW21R,AV212,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,235,    ,   , , , , , , , , ;
SID:030,5,KEA1M,RW21R,AV216,LG,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEA1M,RW21R,KEA,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEA1N,RW21L,AV211,LG,P,C,E   , ,010,CF, ,ATV,LG,D, ,      ,1668,0082,2030,0116, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KEA1N,RW21L,AV215,LG,P,C,E   ,L,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEA1N,RW21L,KEA,LG,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KEA2F,RW21L,SPA,LG,D, ,V   , ,   ,CF, ,SPA,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,KEA2F,RW21L,SPA,LG,D, ,V   , ,   ,FA, ,SPA,LG,D, ,      ,0000,0000,2030,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KEA2F,RW21L, , , , ,    , ,   ,CD, ,KEA,LG,D, ,      ,    ,    ,1230,0170,+,06000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,KEA2F,RW21L,KEA,LG,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KEA2G,RW21R,SAT,LG,D, ,V   , ,   ,CF, ,SAT,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,KEA2G,RW21R,D219O,LG,P,C,EY  , ,   ,CF, ,SAT,LG,D, ,      ,2190,0150,2190,0150, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,KEA2G,RW21R,D277O,LG,P,C,E   ,L,   ,CF, ,KEA,LG,D, ,      ,2770,0150,0970,0140,-,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KEA2G,RW21R,KEA,LG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KEA2J,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,KEA2J,RW03R,SAT,LG,D, ,V   , ,   ,FA, ,SAT,LG,D, ,      ,0000,0000,0460,    ,+,01100,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KEA2J,RW03R,D264N,LG,P,C,EY  , ,   ,CF, ,KRO,LG,D, ,      ,2640,0140,0840,0090,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KEA2J,RW03R,KEA,LG,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KEA2K,RW03L, , , , ,    , ,   ,CD, ,ATV,LG,D, ,      ,    ,    ,0320,0145, ,     ,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,KEA2K,RW03L,KEA,LG,D, ,VE  ,R,   ,CF, ,KEA,LG,D, ,      ,0000,0000,1600,0300,-,FL240,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,2,KEA2L,RW03L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,KEA2L,RW03L,D031L,LG,P,C,E   , ,   ,CF, ,SAT,LG,D, ,      ,0310,0120,0310,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,KEA2L,RW03L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0310,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KEA2L,RW03L,D284I,LG,P,C,EY  , ,   ,CF, ,KRO,LG,D, ,      ,2840,0090,1040,0110,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KEA2L,RW03L,KEA,LG,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KEA2T,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,KEA2T,RW03R,SPA,LG,D, ,V   , ,   ,FD, ,SPA,LG,D, ,      ,0000,0000,0320,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KEA2T,RW03R,KEA,LG,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,FL240,06000,     ,-,210,    ,   , , , , , , , , ;
SID:010,2,KOR1D,RW03L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,KOR1D,RW03L,D031K,LG,P,C,EY  , ,   ,CF, ,SAT,LG,D, ,      ,0310,0110,0310,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOR1D,RW03L, , , , ,    ,L,   ,CR,Y,ATV,LG,D, ,      ,0250,    ,2530,    ,+,06000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,2,KOR1D,RW03L,KOR,LG,D,B,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOR1E,RW03R,AV031,LG,P,C,EY  , ,010,CF, ,SPA,LG,D, ,      ,0322,0120,0320,0094, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KOR1E,RW03R,ATV,LG,D, ,V   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOR1E,RW03R,KOR,LG,D,B,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOR1F,RW21L,SPA,LG,D, ,V   , ,   ,CF, ,SPA,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SPA,LG,D, , , , , ;
SID:020,2,KOR1F,RW21L,D203W,LG,P,C,EY  , ,   ,CF, ,SPA,LG,D, ,      ,2030,0230,2030,0230,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOR1F,RW21L,DDM,LG,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,KOR1F,RW21L,KOR,LG,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOR1G,RW21R,SAT,LG,D, ,V   , ,   ,CF, ,SAT,LG,D, ,      ,0000,0000,2120,0020,+,00700,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
SID:020,2,KOR1G,RW21R,D219I,LG,P,C,EY  , ,   ,CF, ,SAT,LG,D, ,      ,2190,0090,2190,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KOR1G,RW21R,EGN,LG,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,2,KOR1G,RW21R,KOR,LG,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOR1H,RW03L,AV030,LG,P,C,EY  , ,010,CF, ,ATV,LG,D, ,      ,0429,0158,0310,0086, ,     ,     ,09000,-,235,    ,   ,LGAV,LG,P,A,B, , , ;
SID:020,5,KOR1H,RW03L,AV034,LG,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOR1H,RW03L,AV036,LG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOR1H,RW03L,KOR,LG,D,B,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOR1J,RW03R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00710,     ,09000, ,   ,    ,   ,SAT,LG,D, , , , , ;
