APPCH:010,A,D10,D041M,D041M,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,D041M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,D041M,D280K,VO,P,C,E CH,L,   ,AF, ,NDD,VA,D, ,      ,2800,0110,0410,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10,D041M,FD10,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,D196M,D196M,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,D196M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,D196M,D280K,VO,P,C,E CH,R,   ,AF, ,NDD,VA,D, ,      ,2800,0110,1960,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10,D196M,FD10,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,D226M,D226M,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,D226M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,D226M,D280K,VO,P,C,E CH,R,   ,AF, ,NDD,VA,D, ,      ,2800,0110,2260,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10,D226M,FD10,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,D261M,D261M,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,D261M, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0810,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,D261M,D280K,VO,P,C,E CH,R,   ,AF, ,NDD,VA,D, ,      ,2800,0110,2610,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10,D261M,FD10,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,NDD1,NDD,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,NDD1,D303H,VO,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,NDD1,FD10,VO,P,C,EE  ,L,   ,CF,Y,NDD,VA,D, ,      ,2800,0059,1000,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10,NDD2,NDD,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10,NDD2,D291H,VO,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10,NDD2,FD10,VO,P,C,EE  ,L,   ,CF,Y,NDD,VA,D, ,      ,2800,0059,1000,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10, ,FD10,VO,P,C,E  F, ,   ,IF, ,NDD,VA,D, ,      ,2800,0059,    ,    ,+,02800,     ,     , ,   ,    ,   ,NDD,VA,D, , ,0, ,S;
APPCH:030,D,D10, ,MD10,VO,P,C,E  M, ,   ,CF, ,NDD,VA,D, ,      ,2800,0015,1000,0044, ,01406,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D10, ,MD10,VO,P,C,E M , ,   ,FA, ,NDD,VA,D, ,      ,2800,0015,1000,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D10, ,NDD,VA,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D10, ,NDD,VA,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3030,T010,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,D041L,D041L,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,D041L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28,D041L,D093J,VO,P,C,E CH,R,   ,AF, ,NDD,VA,D, ,      ,0930,0100,0410,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28,D041L,FD28,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,D196L,D196L,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,D196L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0160,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28,D196L,D093J,VO,P,C,E CH,L,   ,AF, ,NDD,VA,D, ,      ,0930,0100,1960,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28,D196L,FD28,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,D226L,D226L,VO,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,D226L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28,D226L,D093J,VO,P,C,E CH,L,   ,AF, ,NDD,VA,D, ,      ,0930,0100,2260,    ,+,03300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D28,D226L,FD28,VO,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28,NDD1,NDD,VA,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03300,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28,NDD1,D067G,VO,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
