SID:005,4,ISOP1D,RW07,DER07,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:010,4,ISOP1D,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0680,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ISOP1D,RW07,GB904,SK,P,C,EEC ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:005,4,ISOP1D,RW25,DER25,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:010,4,ISOP1D,RW25, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2330,    ,+,03700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ISOP1D,RW25,GB904,SK,P,C,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,ISOP1D, ,GB904,SK,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000,-,185,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,5,ISOP1D, ,GB905,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ISOP1D, ,GB906,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ISOP1D, ,ISOPA,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MONV1C,RW07,DER07,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,MONV1C,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0680,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MONV1C,RW07,GB904,SK,P,C,EEC ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,4,MONV1C,RW25,DER25,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,MONV1C,RW25, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2330,    ,+,03700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,MONV1C,RW25,GB904,SK,P,C,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,MONV1C, ,GB904,SK,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000,-,185,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,5,MONV1C, ,GB905,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MONV1C, ,GB906,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MONV1C, ,GB908,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MONV1C, ,MONVI,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,PPN1D,RW07,DER07,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,PPN1D,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0680,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PPN1D,RW07,GB904,SK,P,C,EEC ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,4,PPN1D,RW25,DER25,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,PPN1D,RW25, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2330,    ,+,03700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,PPN1D,RW25,GB904,SK,P,C,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,5,PPN1D, ,GB904,SK,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000,-,185,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,5,PPN1D, ,GB905,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PPN1D, ,GB906,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PPN1D, ,GB907,SK,P,C,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PPN1D, ,PPN,SK,D, ,VE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SIGI1D,RW07,DER07,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,SIGI1D,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0530,    ,+,03600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SIGI1D,RW07,GB901,SK,P,C,EEC , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:010,4,SIGI1D,RW25,DER25,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,4,SIGI1D,RW25, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2330,    ,+,03700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SIGI1D,RW25,GB903,SK,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,185,    ,   , , , , , , , , ;
SID:040,4,SIGI1D,RW25,GB901,SK,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIGI1D, ,GB901,SK,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,5,SIGI1D, ,GB902,SK,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIGI1D, ,SIGIR,SK,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ULQ1H,RW07,DER07,SK,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
SID:020,2,ULQ1H,RW07,ULQ36,SK,P,C,E   , ,   ,CF, ,ULQ,SK,D, ,      ,2060,0360,0520,0060,+,05100,     ,     ,-,160,    ,   , , , , , , , , ;
SID:030,2,ULQ1H,RW07,ULQ34,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ULQ1H,RW07,ULQ27,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ULQ1H,RW07,ULQ,SK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ULQ1J,RW07,DER07,SK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,CLO,SK,D, ,B, , , ;
