SID:010,2,KHG3C,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3090,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D,B, , , , ;
SID:020,2,KHG3C,RW31B,KHG,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,0000,0000,3020,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KHG3D,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D,B, , , , ;
SID:020,2,KHG3D,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KHG3D,RW13B, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KHG3D,RW13B,KHG,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,0000,0000,3020,0340, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KHG4A,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3090,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D, , , , , ;
SID:020,2,KHG4A,RW31B,KHG,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,0000,0000,3020,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KHG4B,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D, , , , , ;
SID:020,2,KHG4B,RW13B,BUZ,OI,D, ,V   , ,   ,FA, ,BUZ,OI,D, ,      ,0000,0000,1300,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KHG4B,RW13B, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KHG4B,RW13B,KHG,OI,D, ,VE  , ,   ,CF, ,KHG,OI,D, ,      ,0000,0000,3020,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUGV1E,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D,B, , , , ;
SID:020,2,KUGV1E,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1320,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KUGV1E,RW13B,BUZ,OI,D,B,E   ,L,   ,CF,Y,BUZ,OI,D, ,      ,3425,0007,2800,0070,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KUGV1E,RW13B,KUGVU,OI,E,A,EEC ,R,   ,TF,Y, , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KUGV2C,RW31B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3080,    ,+,02500,     ,05000, ,   ,    ,   ,BUZ,OI,D,B, , , , ;
SID:030,2,KUGV2C,RW31B,BUZ,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KUGV2C,RW31B,KUGVU,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KUGV2F,RW13B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1290,    ,+,00480,     ,05000, ,   ,    ,   ,BUZ,OI,D, , , , , ;
SID:020,2,KUGV2F,RW13B,BUZ,OI,D, ,V   , ,   ,FA, ,BUZ,OI,D, ,      ,0000,0000,1300,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
