SID:040,2,PIMAG5,RW19,PIMAG,UH,E,A,EEC ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL110,     , ,   ,    ,   , , , , , , , , ;
STAR:003,2,IDRU2A,RW01,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:030,2,IDRU2A,RW01,S,UH,P,N,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRU2A,RW01,D212K,UH,P,C,EY  , ,   ,CF, ,YS,UH,D, ,      ,2092,0123,2130,0110, ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,IDRU2A,RW01,D198L,UH,P,C,EY  ,L,   ,CF, ,YS,UH,D, ,      ,1973,0137,1020,0020, ,02020,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,IDRU2A,RW01,CF01,UH,P,C,EE  , ,   ,CF, ,YS,UH,D, ,      ,1918,0094,0120,0030, ,02020,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:003,2,IDRU4A,RW19,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:030,2,IDRU4A,RW19,PI,UH,D,B,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,IDRU4A,RW19,PI04,UH,P,C,E   ,R,   ,CF,Y,YS,UH,D, ,      ,3314,0058,0120,0020, ,04980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRU4A,RW19,D350K,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,IDRU4A,RW19,D005L,UH,P,C,EY  , ,   ,CF, ,YS,UH,D, ,      ,0072,0158,1020,0020, ,03010,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,IDRU4A,RW19,CF19,UH,P,C,EE  , ,   ,CF, ,YS,UH,D, ,      ,0121,0144,1920,0010, ,03010,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,IDRU4V,RW19,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:020,2,IDRU4V,RW19,GIPUS,UH,P,C,EYC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL070,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRU4V,RW19,FARAT,UH,P,C,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,IDRU4V,RW19,CF19,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03010,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDRUT2,RW01,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:030,2,IDRUT2,RW01,BAPMA,UH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRUT2,RW01,SL,UH,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IDRUT2,RW01,D212K,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,IDRUT2,RW01,D198L,UH,P,C,EY  ,L,   ,CF, ,YS,UH,D, ,      ,1973,0137,1020,0020, ,02020,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,IDRUT2,RW01,CF01,UH,P,C,EE  , ,   ,CF, ,YS,UH,D, ,      ,1918,0094,0120,0030, ,02020,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDRUT4,RW19,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:030,2,IDRUT4,RW19,BAPMA,UH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRUT4,RW19,PI,UH,D,B,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IDRUT4,RW19,PI04,UH,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04980,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,IDRUT4,RW19,D350K,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03990,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,IDRUT4,RW19,D005L,UH,P,C,EY  , ,   ,CF, ,YS,UH,D, ,      ,0072,0158,1020,0020, ,03010,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,IDRUT4,RW19,CF19,UH,P,C,EE  , ,   ,CF, ,YS,UH,D, ,      ,0121,0144,1910,0010, ,03010,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDRUT6,RW19,IDRUT,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL100,     , ,   ,    ,   ,UHSS,UH,P,A, , , , ;
STAR:030,2,IDRUT6,RW19,BAPMA,UH,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDRUT6,RW19,PI,UH,D,B,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IDRUT6,RW19,D133D,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,IDRUT6,RW19,PI,UH,D,B,E  H,R,   ,CF,Y,YS,UH,D, ,      ,0123,0044,0120,0040, ,05310,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,IDRUT6,RW19,D350J,UH,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03990,     ,     , ,   ,    ,   , , , , , , , , ;
