SID:010,5,BOPAT2,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0960,    ,+,00420,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,5,BOPAT2,RW10,BOPAT,TN,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOPAT2,DANDE,BOPAT,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,BOPAT2,DANDE,DANDE,TJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOPAT2,GOUDA,BOPAT,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,BOPAT2,GOUDA,GOUDA,TJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BOPAT2,JUICE,BOPAT,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,BOPAT2,JUICE,JUICE,TJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MODOR2,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0960,    ,+,00420,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,5,MODOR2,RW10,MODOR,TN,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,DANDE,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,DANDE,DANDE,TJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,ELOPO,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,ELOPO,ELOPO,TJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,GOUDA,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,GOUDA,GOUDA,TJ,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,JUICE,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,JUICE,JUICE,TJ,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,MNOLO,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,MNOLO,MNOLO,TJ,E,A,EEC ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,TRNKY,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,TRNKY,TRNKY,TJ,E,A,EE  ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MODOR2,ZPATA,MODOR,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,05000, ,   ,    ,   ,TNCM,TN,P,A,B, , , ;
SID:020,6,MODOR2,ZPATA,ZPATA,TJ,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D10-Z,DANDE,DANDE,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,DANDE,D238J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,DANDE,ULUBA,TN,E,A,EE A,R,   ,AF, ,PJM,TN,D, ,      ,2760,0100,2380,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,ESVAN,ESVAN,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,ESVAN,D168J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,ESVAN,ULUBA,TN,E,A,EE A,R,   ,AF, ,PJM,TN,D, ,      ,2760,0100,1680,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,GABUL,GABUL,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,GABUL,D318J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,GABUL,ULUBA,TN,E,A,EE A,L,   ,AF, ,PJM,TN,D, ,      ,2760,0100,3180,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,GOUDA,GOUDA,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,GOUDA,D272J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,GOUDA,ULUBA,TN,E,A,EE A,R,   ,AF, ,PJM,TN,D, ,      ,2760,0100,2720,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,JUICE,JUICE,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,JUICE,D294J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,JUICE,ULUBA,TN,E,A,EE A,L,   ,AF, ,PJM,TN,D, ,      ,2760,0100,2940,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,MNOLO,MNOLO,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,MNOLO,PJM,TN,D, ,V  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,MNOLO,D318J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10-Z,MNOLO,ULUBA,TN,E,A,EE B,L,   ,AF, ,PJM,TN,D, ,      ,2760,0100,3180,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,ONBED,ONBED,TN,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,ONBED,PJM,TN,D, ,V  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,ONBED,D318J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D10-Z,ONBED,ULUBA,TN,E,A,EE B,L,   ,AF, ,PJM,TN,D, ,      ,2760,0100,3180,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D10-Z,TRNKY,TRNKY,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,TRNKY,D004J,TN,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,TRNKY,ULUBA,TN,E,A,EE A,L,   ,AF, ,PJM,TN,D, ,      ,2760,0100,0040,    ,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D10-Z, ,ULUBA,TN,E,A,E  I, ,   ,IF, ,PJM,TN,D, ,      ,2760,0100,    ,    ,+,01600,     ,06500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10-Z, ,DEBIR,TN,P,C,E  F, ,   ,CF, ,PJM,TN,D, ,      ,2760,0049,0960,0051,+,01600,     ,     , ,   ,    ,   ,PJM,TN,D, , ,0, ,S;
APPCH:030,D,D10-Z, ,MA10,TN,P,C,E  M, ,   ,CF, ,PJM,TN,D, ,      ,2760,0020,0960,0029, ,00691,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,D,D10-Z, , , , , ,  M , ,   ,CD, ,PJM,TN,D, ,      ,    ,    ,1800,0070, ,     ,     ,     ,-,205,    ,   , , , , , ,0, ,S;
APPCH:050,D,D10-Z, ,PJM,TN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D10-Z, ,PJM,TN,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,3080,T010, ,     ,     ,     ,-,240,    ,   , , , , , ,0, ,S;
APPCH:010,A,R10,DANDE,DANDE,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,06500, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R10,DANDE,AVAKI,TN,E,A,EE C, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R10,ELOPO,ELOPO,TJ,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,06500, ,   ,    ,   , , , , , ,B,J,S;
