SID:010,5,BUTO1A,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1830,    ,+,01500,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,BUTO1A,RW18,BUTOB,SB,P,C,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BUTO1A,GAVAK,BUTOB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,BUTO1A,GAVAK,UDOSA,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BUTO1A,GAVAK,GAVAK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BUTO1A,IROSI,BUTOB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,BUTO1A,IROSI,RF129,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BUTO1A,IROSI,RF131,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,BUTO1A,IROSI,RF132,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,BUTO1A,IROSI,IROSI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BUTO1A,KUKES,BUTOB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,BUTO1A,KUKES,KUKES,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BUTO1A,UDOSA,BUTOB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,BUTO1A,UDOSA,UDOSA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EGIR2A,RW36, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0030,    ,+,02000,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,EGIR2A,RW36,EGIRU,SB,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGIR2A,GAVAK,EGIRU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:015,6,EGIR2A,GAVAK,UDOSA,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,EGIR2A,GAVAK,GAVAK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGIR2A,KUKES,EGIRU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,EGIR2A,KUKES,KUKES,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGIR2A,MEXAR,EGIRU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,EGIR2A,MEXAR,RF081,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGIR2A,MEXAR,RF093,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGIR2A,MEXAR,MEXAR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGIR2A,MUDSI,EGIRU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,EGIR2A,MUDSI,RF081,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,EGIR2A,MUDSI,RF093,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,EGIR2A,MUDSI,MUDSI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,EGIR2A,UDOSA,EGIRU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,EGIR2A,UDOSA,UDOSA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GELU2A,RW36, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0030,    ,+,02000,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,GELU2A,RW36,RF123,SB,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GELU2A,RW36,GELUD,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GELU2A,DOMDO,GELUD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,GELU2A,DOMDO,DOMDO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GELU2A,FNR,GELUD,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,GELU2A,FNR,FNR,SB,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MUNU1A,RW18,RF122,SB,P,C,EY  , ,010,CF, ,REC,SB,D, ,      ,1765,0037,1830,0034, ,     ,     ,04000,-,210,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,MUNU1A,RW18,MUNUG,SB,P,C,EE  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MUNU1A,DOMDO,MUNUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,MUNU1A,DOMDO,GELUD,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MUNU1A,DOMDO,DOMDO,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MUNU1A,FNR,MUNUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,MUNU1A,FNR,GELUD,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MUNU1A,FNR,FNR,SB,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MUNU1A,IROSI,MUNUG,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,MUNU1A,IROSI,RF123,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,MUNU1A,IROSI,RF124,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL120,FL110,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,MUNU1A,IROSI,RF071,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,MUNU1A,IROSI,IROSI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW18,DER18,SB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,1,OMNI,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMNI,RW18, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW36,DER36,SB,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,1,OMNI,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0040,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,OMNI,RW36, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUMP1A,RW36,PUMPU,SB,P,C,E   , ,010,CF, ,NTL,SB,D, ,      ,1935,1233,0030,0101,+,02000,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,PUMP1A,RW36,ANDOX,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMP1A,IROSI,ANDOX,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,PUMP1A,IROSI,IROSI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMP1A,SAFUC,ANDOX,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,PUMP1A,SAFUC,SAFUC,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SAFU1A,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1830,    ,+,02500,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,SAFU1A,RW18,KUGOV,SB,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SAFU1A,SAFUC,KUGOV,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL050,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,SAFU1A,SAFUC,RF123,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SAFU1A,SAFUC,RF124,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SAFU1A,SAFUC,RF028,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SAFU1A,SAFUC,SAFUC,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VARA1A,RW18, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,1830,    ,+,02500,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,5,VARA1A,RW18,VARAB,SB,P,C,EE  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VARA1A,MEXAR,VARAB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,VARA1A,MEXAR,MEXAR,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VARA1A,MUDSI,VARAB,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,04000, ,   ,    ,   ,SBRF,SB,P,A, , , , ;
SID:020,6,VARA1A,MUDSI,MUDSI,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ANBE1B,RW36,ANBEX,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRF,SB,P,A, , , , ;
STAR:020,5,ANBE1B,RW36,RF076,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ANBE1B,RW36,RF077,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ANBE1B,RW36,RF004,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ANBE2A,RW18,ANBEX,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRF,SB,P,A, , , , ;
STAR:020,5,ANBE2A,RW18,RF027,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
