SID:010,2,ANTH1A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0930,    ,+,00550,     ,09000, ,   ,    ,   ,HUE,VV,D, , , , , ;
SID:020,2,ANTH1A,RW09,HUE,VV,D, ,V   , ,   ,FA, ,HUE,VV,D, ,      ,0000,0000,0930,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANTH1A,RW09,D359J,VV,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTH1A,RW09,ANTHU,VV,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTH1A,RW09,HAMIN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANTH1C,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2730,    ,+,00550,     ,09000, ,   ,    ,   ,HUE,VV,D, , , , , ;
SID:020,2,ANTH1C,RW27,HUE,VV,D, ,V   , ,   ,FA, ,HUE,VV,D, ,      ,0000,0000,2730,    ,+,01000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ANTH1C,RW27,D359J,VV,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTH1C,RW27,ANTHU,VV,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTH1C,RW27,HAMIN,VV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BACM1A,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0930,    ,+,00550,     ,09000, ,   ,    ,   ,HUE,VV,D, , , , , ;
SID:020,2,BACM1A,RW09,D093J,VV,P,C,EY  , ,   ,CF, ,HUE,VV,D, ,      ,0930,0100,0930,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
