SID:010,2,BCN1X,RW27,D268E,EG,P,C,EY  , ,   ,CF, ,BCN,EG,D, ,      ,1446,0259,2670,0050,+,03000,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BCN1X,RW27,D149T,EG,P,C,E   , ,   ,CF, ,BCN,EG,D, ,      ,1490,0200,3290,0050,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BCN1X,RW27,D149O,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BCN1X,RW27,D149J,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BCN1X,RW27,BCN,EG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BCN1Z,RW09,D088E,EG,P,C,EY  , ,   ,CF, ,BCN,EG,D, ,      ,1292,0327,0870,0050,+,03000,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,BCN1Z,RW09,BCN30,EG,P,C,E   ,L,   ,CF,Y,BCN,EG,D, ,      ,1240,0300,3040,0030,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BCN1Z,RW09,D124O,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BCN1Z,RW09,D124J,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BCN1Z,RW09,BCN,EG,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EXMO1X,RW27,D268E,EG,P,C,EY  , ,   ,CF, ,BCN,EG,D, ,      ,1446,0259,2670,0050,+,03000,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EXMO1X,RW27,SOMOT,EG,E,A,E   , ,   ,CF, ,BCN,EG,D, ,      ,1600,0279,2230,0070,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EXMO1X,RW27,D244P,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EXMO1X,RW27,EXMOR,EG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EXMO1Z,RW09,D088E,EG,P,C,EY  , ,   ,CF, ,BCN,EG,D, ,      ,1292,0327,0870,0050,+,03000,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,2,EXMO1Z,RW09,SOMOT,EG,E,A,E   ,R,   ,CF,Y,BCN,EG,D, ,      ,1600,0279,2660,0160,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EXMO1Z,RW09,D244P,EG,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EXMO1Z,RW09,EXMOR,EG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HAWF1X,RW27,D268E,EG,P,C,EY  , ,   ,CF, ,HON,EG,D, ,      ,2165,0736,2670,0050,+,03000,     ,06000,-,230,    ,   , , , , , , , , ;
