SID:010,2,ESB11D,RW06,NJ501,ZS,P,C,EY  , ,   ,CF, ,NJL,ZS,D, ,      ,0637,0047,0640,0060,+,00990,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,ESB11D,RW06,NJ407,ZS,P,C,E   , ,   ,CF, ,NJL,ZS,D, ,      ,0966,0161,1140,0130,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,ESB11D,RW06,ESBAG,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESB12D,RW24,NJ503,ZS,P,C,EY  , ,   ,CF, ,SNQ,ZS,D, ,      ,2748,0118,2440,0070,+,01650,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,ESB12D,RW24, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,1090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ESB12D,RW24,SNQ,ZS,D, ,V   , ,   ,CF, ,SNQ,ZS,D, ,      ,0000,0000,0640,0100,+,04930,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,ESB12D,RW24,ESBAG,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESB21D,RW07,NJ502,ZS,P,C,EY  , ,   ,CF, ,SNQ,ZS,D, ,      ,0183,0069,0640,0070,+,01320,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,ESB21D,RW07,NJ407,ZS,P,C,E   , ,   ,CF, ,SNQ,ZS,D, ,      ,0761,0127,1140,0110,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,ESB21D,RW07,ESBAG,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ESB22D,RW25,NJ504,ZS,P,C,E   , ,   ,CF, ,SNQ,ZS,D, ,      ,2745,0098,2440,0050,+,01320,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,ESB22D,RW25,NJ505,ZS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,01970,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ESB22D,RW25,SNQ,ZS,D, ,V   ,L,   ,CF,Y,SNQ,ZS,D, ,      ,0000,0000,0640,0110,+,04930,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,ESB22D,RW25,ESBAG,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESB42X,RW24,NJ503,ZS,P,C,EYC , ,010,CF, ,NJL,ZS,D, ,      ,2442,0090,2440,0070,+,01650,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,5,ESB42X,RW24,SNQ,ZS,D, ,V   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ESB42X,RW24,ESBAG,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESB52X,RW25,NJ505,ZS,P,C,EYC , ,010,CF, ,SNQ,ZS,D, ,      ,2689,0118,2440,0070,+,01970,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,5,ESB52X,RW25,SNQ,ZS,D, ,V   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ESB52X,RW25,ESBAG,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESB61X,RW06,NJ501,ZS,P,C,EYC , ,010,CF, ,NJL,ZS,D, ,      ,0637,0047,0640,0060,+,00990,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,5,ESB61X,RW06,NJ407,ZS,P,C,E   , ,010,CF, ,NJL,ZS,D, ,      ,0966,0161,1140,0120,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ESB61X,RW06,ESBAG,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ESB71X,RW07,NJ502,ZS,P,C,EYC , ,010,CF, ,SNQ,ZS,D, ,      ,0183,0069,0640,0080,+,01320,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,5,ESB71X,RW07,NJ407,ZS,P,C,E   , ,010,CF, ,SNQ,ZS,D, ,      ,0761,0127,1140,0110,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ESB71X,RW07,ESBAG,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HFE11D,RW06,NJ501,ZS,P,C,E   , ,   ,CF, ,NJL,ZS,D, ,      ,0637,0047,0640,0060,+,00990,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,HFE11D,RW06,NJ411,ZS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,HFE11D,RW06,NJ412,ZS,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,HFE11D,RW06,MLJ,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,HFE11D,RW06,VEMEX,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,HFE11D,RW06,SUNBO,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL148,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,HFE11D,RW06,HFE,ZS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,HFE12D,RW24,NJ503,ZS,P,C,E   , ,   ,CF, ,SNQ,ZS,D, ,      ,2748,0118,2440,0070,+,01650,     ,     , ,   ,    ,   ,NJL,ZS,D, , , , , ;
SID:020,2,HFE12D,RW24,NJ506,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,2,HFE12D,RW24,NJ507,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,HFE12D,RW24,OREVO,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
