STAR:030,5,SOVO7R,ALL,ORTEZ,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SOVO7R,ALL,ATWIX,LF,E,A,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:050,5,SOVO7R,ALL,ARSIG,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,2,TOU7C,ALL,TOU,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   ,TEPTI,LF,E,A, , , , ;
STAR:020,2,TOU7C,ALL,D067Z,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TOU7C,ALL,MABOL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TOU7C,ALL,TEPTI,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOU7R,ALL,TOU,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   ,TEPTI,LF,E,A, , , , ;
STAR:020,5,TOU7R,ALL,TOU27,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TOU7R,ALL,MABOL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TOU7R,ALL,TEPTI,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,250,    ,   , , , , , , , , ;
APPCH:010,A,I20-Y,VAKPI,VAKPI,LF,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I20-Y,VAKPI,CF20,LF,P,C,EE B, ,   ,CF, ,OS,LF,P,I,      ,0193,0099,2000,0036,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I20-Y, ,CF20,LF,P,C,E  I, ,   ,IF, ,OS,LF,P,I,      ,0193,0099,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I20-Y, ,FF20,LF,P,C,E  F, ,   ,CF, ,OS,LF,P,I,      ,0194,0073,2000,0026,H,03000,03000,     , ,   ,-300,   ,TL,LF,D,B, ,0,D,S;
APPCH:030,I,I20-Y, ,RW20,LF,P,G,G  M, ,   ,CF, ,OS,LF,P,I,      ,0193,0017,2000,0056, ,01220,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I20-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2000,    ,+,01660,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I20-Y, ,TL,LF,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:010,A,I20-Z,ARSIG,ARSIG,LF,E,A,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I20-Z,ARSIG,LMB,LF,D, ,V   , ,   ,CF, ,TBO,LF,D, ,      ,3174,0108,0630,0208,-,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I20-Z,ARSIG,VAKPI,LF,P,C,E C , ,   ,CF, ,TBO,LF,D, ,      ,3174,0034,1380,0074, ,03000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:040,A,I20-Z,ARSIG,CF20,LF,P,C,EE B, ,   ,CF, ,OS,LF,P,I,      ,0193,0099,2000,0036, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I20-Z,TBO,TBO,LF,D, ,V  C, ,   ,FD, ,TBO,LF,D, ,      ,0000,0000,2570,0029, ,03000,     ,     ,-,190,    ,   , , , , , ,0,D,S;
APPCH:020,A,I20-Z,TBO, , , , , E  , ,   ,CI, ,OS,LF,P,I,      ,    ,    ,2300,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I20-Z,TEPTI,TEPTI,LF,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I20-Z,TEPTI,TBO,LF,D, ,V   , ,   ,CF, ,TBO,LF,D, ,      ,0000,0000,2470,0120, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I20-Z,TEPTI,TBO,LF,D, ,V   , ,   ,FD, ,TBO,LF,D, ,      ,0000,0000,2570,0029, ,03000,     ,     ,-,190,    ,   , , , , , ,0,D,S;
APPCH:040,A,I20-Z,TEPTI, , , , , E  , ,   ,CI, ,OS,LF,P,I,      ,    ,    ,2300,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I20-Z,VAKPI,VAKPI,LF,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,A,I20-Z,VAKPI,CF20,LF,P,C,EE B, ,   ,CF, ,OS,LF,P,I,      ,0193,0099,2000,0036, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I20-Z, ,CF20,LF,P,C,E  I, ,   ,IF, ,OS,LF,P,I,      ,0193,0099,    ,    ,I,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I20-Z, ,FF20,LF,P,C,E  F, ,   ,CF, ,OS,LF,P,I,      ,0194,0073,2000,0026,G,03000,03000,     , ,   ,-300,   ,TBO,LF,D, , ,0,D,S;
APPCH:030,I,I20-Z, ,RW20,LF,P,G,G  M, ,   ,CF, ,OS,LF,P,I,      ,0193,0017,2000,0056, ,01220,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I20-Z, ,D200C,LF,P,C,EYM , ,   ,CF, ,TBO,LF,D, ,      ,2130,0132,2000,0026,-,03000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:045,I,I20-Z, ,D199N,LF,P,C,E   ,L,   ,CF, ,TBO,LF,D, ,      ,1992,0142,0740,0010,-,03000,     ,     ,-,185,    ,   , , , , , ,0,D,S;
APPCH:050,I,I20-Z, ,D155J,LF,P,C,E   , ,   ,CF, ,TBO,LF,D, ,      ,1793,0120,0740,0050, ,04000,     ,     ,-,200,    ,   , , , , , ,0,D,S;
APPCH:060,I,I20-Z, ,VADSU,LF,E,A,E C ,L,   ,AF, ,TBO,LF,D, ,      ,1490,0120,1790,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I20-Z, ,TEPTI,LF,E,A,EECH,L,   ,AF, ,TBO,LF,D, ,      ,0662,0120,1490,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,N20-Y,TL,TL,LF,D,B,EE C,L,   ,HF, , , , , ,      ,    ,    ,2000,T010,+,03000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:020,N,N20-Y, ,TL,LF,D,B,E  F, ,   ,IF, ,TL,LF,D,B,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   ,TL,LF,D,B, ,0, ,S;
APPCH:030,N,N20-Y, ,MA20,LF,P,C,E  M, ,   ,CF, ,TL,LF,D,B,      ,    ,    ,2000,0051, ,01571,     ,     , ,   ,-286,   , , , , , ,0, ,S;
APPCH:040,N,N20-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2000,    ,+,01660,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N20-Y, ,TL,LF,D,B,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q20-Z,TBO,TBO,LF,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q20-Z,TBO,TBO,LF,D, ,V   , ,   ,FD, ,TBO,LF,D, ,      ,0000,0000,2570,0029, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q20-Z,TBO,FF20,LF,P,C,EE  , ,   ,CF, ,TBO,LF,D, ,      ,2330,0055,2000,0030, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q20-Z,TEPTI,TEPTI,LF,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q20-Z,TEPTI,TBO,LF,D, ,V   , ,   ,CF, ,TBO,LF,D, ,      ,0000,0000,2470,0120, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,Q20-Z,TEPTI,TBO,LF,D, ,V   , ,   ,FD, ,TBO,LF,D, ,      ,0000,0000,2570,0029, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,Q20-Z,TEPTI,FF20,LF,P,C,EE  , ,   ,CF, ,TBO,LF,D, ,      ,2330,0055,2000,0030, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,Q20-Z,VAKPI,VAKPI,LF,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:015,A,Q20-Z,VAKPI,D020B,LF,P,C,E  B, ,   ,CF, ,TBO,LF,D, ,      ,2562,0036,2000,0036, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,Q20-Z,VAKPI,FF20,LF,P,C,EE  , ,   ,CF, ,TBO,LF,D, ,      ,2330,0055,2000,0026, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q20-Z, ,FF20,LF,P,C,E  F, ,   ,IF, ,TL,LF,D,B,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   ,TL,LF,D,B, ,0, ,S;
APPCH:030,Q,Q20-Z, ,MA20,LF,P,C,E  M, ,   ,CF, ,OS,LF,D, ,      ,    ,0013,2000,0044, ,01588,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q20-Z, ,D200C,LF,P,C,EYM , ,   ,CF, ,TBO,LF,D, ,      ,2130,0132,2000,0038,-,03000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q20-Z, ,D199N,LF,P,C,E   ,L,   ,CF, ,TBO,LF,D, ,      ,1992,0142,0740,0010,-,03000,     ,     ,-,185,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q20-Z, ,D155J,LF,P,C,E   , ,   ,CF, ,TBO,LF,D, ,      ,1793,0120,0740,0050, ,04000,     ,     ,-,200,    ,   , , , , , ,0, ,S;
APPCH:070,Q,Q20-Z, ,VADSU,LF,E,A,E C ,L,   ,AF, ,TBO,LF,D, ,      ,1490,0120,1790,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:080,Q,Q20-Z, ,TEPTI,LF,E,A,EECH,L,   ,AF, ,TBO,LF,D, ,      ,0662,0120,1500,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R20,BT404,BT404,LF,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R20,BT404,IBT20,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,A,J,S;
APPCH:010,A,R20,TEPT1,TEPTI,LF,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R20,TEPT1,IBT20,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,A,J,S;
APPCH:010,A,R20,TEPT2,TEPTI,LF,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R20,TEPT2,BT404,LF,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R20,TEPT2,IBT20,LF,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,A,J,S;
APPCH:010,R,R20, ,IBT20,LF,P,C,E  D, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,190,    ,   , , , , , ,A,J,S;
APPCH:020,R,R20, ,FBT20,LF,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2000,0046, ,03000,     ,     , ,   ,    ,   ,BT404,LF,P,C, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R20, ,RW20,LF,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2000,0056, ,01221,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R20, ,BT410,LF,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R20, ,BT412,LF,P,C,E   ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,B,04000,03000,     ,-,185,    ,   , , , , , ,A,J,S;
APPCH:060,R,R20, ,VADSU,LF,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     ,-,220,    ,   , , , , , ,A,J,S;
APPCH:070,R,R20, ,TEPTI,LF,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:080,R,R20, ,TEPTI,LF,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2470,T010,-,FL140,     ,     ,-,230,    ,   , , , , , ,A,J,S;
RWY:RW02 ,     ,      ,01238, ,    , ,   ;
RWY:RW20 ,     ,      ,01171, ,OS  ,1,   ;
