SID:010,2,GUD01D,RW36L, , , , ,    , ,   ,CD, ,ICR,ZG,D, ,      ,    ,    ,0010,0062, ,     ,     ,     , ,   ,    ,   ,W,ZG,D,B, , , , ;
SID:020,2,GUD01D,RW36L,LYH,ZG,D, ,V   , ,   ,CF, ,LYH,ZG,D, ,      ,0000,0000,0550,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,GUD01D,RW36L,LUMLU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUD01D,RW36L,OPORU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUD01D,RW36L,GUDRO,ZG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUD02D,RW36R, , , , ,    , ,   ,CD, ,ICR,ZG,D, ,      ,    ,    ,0010,0062, ,     ,     ,     , ,   ,    ,   ,W,ZG,D,B, , , , ;
SID:020,2,GUD02D,RW36R,LYH,ZG,D, ,V   , ,   ,CF, ,LYH,ZG,D, ,      ,0000,0000,0540,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,GUD02D,RW36R,LUMLU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUD02D,RW36R,OPORU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUD02D,RW36R,GUDRO,ZG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUD11D,RW18R, , , , ,    , ,   ,CD, ,IWW,ZG,D, ,      ,    ,    ,1810,0095, ,     ,     ,     , ,   ,    ,   ,W,ZG,D,B, , , , ;
SID:020,2,GUD11D,RW18R,UKBOL,ZG,E,A,E   ,L,   ,CF, ,DTM,ZG,D, ,      ,0887,0171,0890,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,GUD11D,RW18R,ISMED,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUD11D,RW18R,OBLUV,ZG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUD11D,RW18R,LUMLU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUD11D,RW18R,OPORU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GUD11D,RW18R,GUDRO,ZG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GUD12D,RW18L, , , , ,    , ,   ,CD, ,ISL,ZG,D, ,      ,    ,    ,1810,0097, ,     ,     ,     , ,   ,    ,   ,W,ZG,D,B, , , , ;
SID:020,2,GUD12D,RW18L,UKBOL,ZG,E,A,E   ,L,   ,CF, ,DTM,ZG,D, ,      ,0887,0171,0890,0090, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,GUD12D,RW18L,ISMED,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GUD12D,RW18L,OBLUV,ZG,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GUD12D,RW18L,LUMLU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GUD12D,RW18L,OPORU,ZG,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GUD12D,RW18L,GUDRO,ZG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUD7W,RW18L,HA301,ZG,P,C,E   , ,010,CF, ,DTM,ZG,D, ,      ,0449,0082,1830,0060, ,     ,     ,     , ,   ,    ,   ,ZGHA,ZG,P,A, , , , ;
SID:020,5,GUD7W,RW18L,HA302,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUD7W,RW18L,HA312,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,GUD7W,RW18L,HA307,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GUD7W,RW18L,HA309,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUD7W,RW18L,LUMLU,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUD7W,RW18L,OPORU,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,GUD7W,RW18L,GUDRO,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUD7X,RW36R,HA321,ZG,P,C,E   , ,010,CF, ,DTM,ZG,D, ,      ,0188,0185,3580,0050, ,     ,     ,     , ,   ,    ,   ,ZGHA,ZG,P,A, , , , ;
SID:015,5,GUD7X,RW36R,HA355,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,GUD7X,RW36R,HA329,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUD7X,RW36R,OPORU,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUD7X,RW36R,GUDRO,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUD9W,RW18R,HA301,ZG,P,C,E   , ,010,CF, ,DTM,ZG,D, ,      ,0449,0082,1810,0060, ,     ,     ,     , ,   ,    ,   ,ZGHA,ZG,P,A, , , , ;
SID:020,5,GUD9W,RW18R,HA302,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GUD9W,RW18R,HA312,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,GUD9W,RW18R,HA307,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,GUD9W,RW18R,HA309,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GUD9W,RW18R,LUMLU,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GUD9W,RW18R,OPORU,ZG,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,GUD9W,RW18R,GUDRO,ZG,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GUD9X,RW36L,HA321,ZG,P,C,E   , ,010,CF, ,DTM,ZG,D, ,      ,0188,0185,0010,0050, ,     ,     ,     , ,   ,    ,   ,ZGHA,ZG,P,A, , , , ;
SID:015,5,GUD9X,RW36L,HA355,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,GUD9X,RW36L,HA329,ZG,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04930,     ,     , ,   ,    ,   , , , , , , , , ;
