SID:010,5,EVKA1U,RW06,SV361,GV,P,C,E   , ,010,CF, ,CVS,GV,D, ,      ,2863,1135,0630,0094,+,04200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,EVKA1U,RW06,SV362,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EVKA1U,RW06,EVKAS,GV,E,A,EB  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EVKA1X,RW24,SV371,GV,P,C,E   , ,010,CF, ,CVS,GV,D, ,      ,2808,1275,2430,0080,+,01500,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,EVKA1X,RW24,SV372,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EVKA1X,RW24,EVKAS,GV,E,A,EB  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EVKA2G,RW06,RW06,GV,P,G,G   , ,   ,FA, ,CVS,GV,D, ,      ,2829,1216,0640,    ,+,03600,     ,07000, ,   ,    ,   ,SVT,GV,D,B,A, , , ;
SID:020,2,EVKA2G,RW06,SVT,GV,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EVKA2G,RW06,EVKAS,GV,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EVKA2H,RW24, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2440,    ,+,00600,     ,07000, ,   ,    ,   ,SVT,GV,D,B,A, , , ;
SID:020,2,EVKA2H,RW24, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EVKA2H,RW24,SVT,GV,D,B,E   , ,   ,FA, ,SNT,GV,D, ,      ,3322,1454,2900,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EVKA2H,RW24,EVKAS,GV,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEGI1U,RW06,SV361,GV,P,C,E   , ,010,CF, ,CVS,GV,D, ,      ,2863,1135,0630,0094,+,04200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,KEGI1U,RW06,SV362,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEGI1U,RW06,KEGIL,GV,E,A,EB  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEGI1X,RW24,SV371,GV,P,C,E   , ,010,CF, ,CVS,GV,D, ,      ,2808,1275,2430,0080,+,01500,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,KEGI1X,RW24,SV373,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEGI1X,RW24,SV374,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEGI1X,RW24,SV375,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEGI1X,RW24,KEGIL,GV,E,A,EB  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LINI1U,RW06,SV361,GV,P,C,E   , ,010,CF, ,CVS,GV,D, ,      ,2863,1135,0630,0094,+,04200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,LINI1U,RW06,SV362,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
