APPCH:010,A,D18,SYI,SYI,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,SYI,GRAMA,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,SYI,GRAMA,K7,P,C,E  A,R,   ,PI, ,SYI,K7,D, ,      ,3400,0050,2950,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D18,SYI,GRAMA,K7,P,C,EE  , ,   ,CF, ,SYI,K7,D, ,      ,3400,0050,1600,0080,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,GRAMA,K7,P,C,E  F, ,   ,IF, ,SYI,K7,D, ,      ,3400,0050,    ,    ,+,02300,     ,18000, ,   ,    ,   ,SYI,K7,D, ,A,0, ,S;
APPCH:030,D,D18, ,DICAT,K7,P,C,E  M, ,   ,CF, ,SYI,K7,D, ,      ,3400,0003,1600,0047, ,00855,     ,     , ,   ,-295,   , , , , , ,0, ,S;
APPCH:040,D,D18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1600,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,GRAMA,K7,P,C,E   ,R,   ,CF,Y,SYI,K7,D, ,      ,3400,0050,3400,0077,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,GRAMA,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1600,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,RQZ,RQZ,K7,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,RQZ,TURGE,K7,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,SYI,SYI,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,SYI,BOMAR,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,SYI,BOMAR,K7,P,C,EE A,L,   ,PI, ,SYI,K7,D, ,      ,1955,0049,2410,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36, ,TURGE,K7,P,C,E  I, ,   ,IF, ,SYI,K7,D, ,      ,1955,0149,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,BOMAR,K7,P,C,E  F, ,   ,CF, ,SYI,K7,D, ,      ,1955,0049,0160,0100,+,02300,     ,     , ,   ,    ,   ,SYI,K7,D, ,A,0, ,S;
APPCH:025,D,D36, ,WEDID,K7,P,C,E S , ,   ,CF, ,SYI,K7,D, ,      ,1955,0030,0160,0019,+,01600,     ,     , ,   ,-326,   , , , , , ,0, ,S;
APPCH:030,D,D36, ,RW36,K7,P,G,G  M, ,   ,CF, ,SYI,K7,D, ,      ,1956,0006,0160,0024, ,00838,     ,     , ,   ,-326,   , , , , , ,0, ,S;
APPCH:040,D,D36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36, ,SYI,K7,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36, ,SYI,K7,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0160,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R18,IBCUM,IBCUM,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1800,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,JOVNA,JOVNA,K7,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,JOVNA,IBCUM,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R18,OKENE,OKENE,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R18,OKENE,IBCUM,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R18, ,IBCUM,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R18, ,JECUC,K7,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1800,0059,+,02500,     ,     , ,   ,    ,   ,RW18,K7,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R18, ,KADTI,K7,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1800,0025,+,01700,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R18, ,RW18,K7,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1800,0027, ,00844,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R18, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1800,    ,+,01400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R18, ,IBCUM,K7,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R18, ,IBCUM,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1800,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36-Y,KUXYI,KUXYI,K7,E,A,EE C,R,   ,HF, , , , , ,      ,    ,    ,0120,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R36-Y, ,KUXYI,K7,E,A,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R36-Y, ,UZYIM,K7,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0120,0061,+,02400,     ,     , ,   ,    ,   ,WOZXO,K7,P,C, ,B,J,S;
