APPCH:010,A,D04,D186Y,D186Y,VY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,D186Y,D220Y,VY,P,C,E   ,R,   ,AF, ,MKN,VY,D, ,      ,2200,0250,1860,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,D186Y,CD04,VY,P,C,EE B, ,   ,CF, ,MKN,VY,D, ,      ,2200,0115,0400,0135,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04,D200Y,D200Y,VY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,D200Y,D220Y,VY,P,C,E   ,R,   ,AF, ,MKN,VY,D, ,      ,2200,0250,2000,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,D200Y,CD04,VY,P,C,EE B, ,   ,CF, ,MKN,VY,D, ,      ,2200,0115,0400,0135,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04,MKN1,MKN,VY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,MKN1,D190L,VY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,MKN1,CD04,VY,P,C,EE B,R,   ,AF, ,MKN,VY,D, ,      ,2200,0115,1900,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04,MKN2,MKN,VY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,MKN2,D205L,VY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,MKN2,CD04,VY,P,C,EE B,R,   ,AF, ,MKN,VY,D, ,      ,2200,0115,2050,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04, ,CD04,VY,P,C,E  I, ,   ,IF, ,MKN,VY,D, ,      ,2200,0115,    ,    ,+,03000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04, ,FD04,VY,P,C,E  F, ,   ,CF, ,MKN,VY,D, ,      ,2200,0062,0400,0053,+,02200,     ,     , ,   ,    ,   ,MKN,VY,D, , ,0, ,S;
APPCH:030,D,D04, ,RW04,VY,P,G,G  M, ,   ,CF, ,MKN,VY,D, ,      ,2220,0009,0400,0053, ,00522,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04, ,MKN,VY,D, ,VYM , ,   ,CF, ,MKN,VY,D, ,      ,0000,0000,0400,0009, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04, ,D040E,VY,P,C,EY  , ,   ,CF, ,MKN,VY,D, ,      ,0400,0050,0400,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04, ,MKN,VY,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22,D002W,D002W,VY,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22,D002W,D002O,VY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22,D002W,D023O,VY,P,C,E   ,R,   ,AF, ,MKN,VY,D, ,      ,0230,0150,0020,    ,+,06100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D22,D002W,CD22,VY,P,C,EE B,R,   ,AF, ,MKN,VY,D, ,      ,0350,0150,0230,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22,MKN1,MKN,VY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22,MKN1,D057O,VY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22,MKN1,CD22,VY,P,C,EE B,L,   ,AF, ,MKN,VY,D, ,      ,0350,0150,0570,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D22,MKN2,MKN,VY,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D22,MKN2,D050O,VY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D22,MKN2,CD22,VY,P,C,EE B,L,   ,AF, ,MKN,VY,D, ,      ,0350,0150,0500,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D22, ,CD22,VY,P,C,E  I, ,   ,IF, ,MKN,VY,D, ,      ,0350,0150,    ,    ,+,05000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D22, ,FD22,VY,P,C,E  F, ,   ,CF, ,MKN,VY,D, ,      ,0350,0100,2150,0050,+,04200,     ,     , ,   ,    ,   ,MKN,VY,D, , ,0, ,S;
APPCH:025,D,D22, ,50VOR,VY,P,C,E S , ,   ,CF, ,MKN,VY,D, ,      ,0350,0050,2150,0050,+,02320,     ,     , ,   ,-353,   , , , , , ,0, ,S;
APPCH:030,D,D22, ,RW22,VY,P,G,G  M, ,   ,CF, ,MKN,VY,D, ,      ,0178,0003,2150,0048, ,00534,     ,     , ,   ,-353,   , , , , , ,0, ,S;
APPCH:040,D,D22, ,MKN,VY,D, ,VYM , ,   ,CF, ,MKN,VY,D, ,      ,0000,0000,2150,0003, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D22, ,D180G,VY,P,C,EY  , ,   ,CF, ,MKN,VY,D, ,      ,1800,0070,1800,0070,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D22, ,MKN,VY,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:010,A,N04,MK1,MK,VY,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N04,MK1,MK,VY,D,B,EY  , ,   ,FC, ,MK,VY,D,B,      ,0000,0000,1900,0057,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N04,MK1,FF04,VY,P,C,EE  ,R,   ,CF,Y,MK,VY,D,B,      ,2200,0057,0400,0010,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N04,MK2,MK,VY,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N04,MK2,MK,VY,D,B,EY  , ,   ,FC, ,MK,VY,D,B,      ,0000,0000,2050,0078,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N04,MK2,FF04,VY,P,C,EE  ,R,   ,CF,Y,MK,VY,D,B,      ,2200,0057,0400,0031,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N04, ,FF04,VY,P,C,E  F, ,   ,IF, ,MK,VY,D,B,      ,    ,    ,    ,    ,+,02100,     ,13500, ,   ,    ,   ,MK,VY,D,B, ,0, ,S;
APPCH:030,N,N04, ,MA04,VY,P,C,E  M, ,   ,CF, ,MK,VY,D,B,      ,    ,    ,0400,0035, ,00996,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,N,N04, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,0500,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N04, ,MK,VY,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N04, ,MK,VY,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,1900,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N22,MK1,MK,VY,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N22,MK1,MK,VY,D,B,EY  , ,   ,FC, ,MK,VY,D,B,      ,0000,0000,3600,0056,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N22,MK1,FF22,VY,P,C,EE  ,R,   ,CF,Y,MK,VY,D,B,      ,0300,0054,2100,0010,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,N22,MK2,MK,VY,D,B,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,13500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,N22,MK2,MK,VY,D,B,EY  , ,   ,FC, ,MK,VY,D,B,      ,0000,0000,0150,0078,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,N22,MK2,FF22,VY,P,C,EE  ,R,   ,CF,Y,MK,VY,D,B,      ,0300,0054,2100,0032,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,N,N22, ,FF22,VY,P,C,E  F, ,   ,IF, ,MK,VY,D,B,      ,    ,    ,    ,    ,+,02100,     ,13500, ,   ,    ,   ,MK,VY,D,B, ,0, ,S;
APPCH:030,N,N22, ,MA22,VY,P,C,E  M, ,   ,CF, ,MK,VY,D,B,      ,    ,    ,2100,0031, ,01129,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,N,N22, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,1800,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,N,N22, ,MK,VY,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,N,N22, ,MK,VY,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,0150,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
