SID:005,2,BRL1Z,RW28,D280A,LI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:010,2,BRL1Z,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2820,    ,+,01350,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BRL1Z,RW28, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1550,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,BRL1Z,RW28,D185L,LI,P,C,EY  , ,   ,CF, ,BRL,LI,D, ,      ,1848,0120,1850,0040,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BRL1Z,RW28,BRL,LI,D, ,VE  ,R,   ,CF,Y,BRL,LI,D, ,      ,0000,0000,0230,0120,+,FL120,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,3,BRL1Z,ARL1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL1Z,ARL1K,SRN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL1Z,ARL1K,IXORA,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL1Z,ARL1K,ARLES,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL1Z,DIL1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL1Z,DIL1K,DILEB,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL1Z,OME1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL1Z,OME1K,SRN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL1Z,OME1K,D275U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL1Z,OME1K,BAVMI,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,BRL1Z,OME1K,OMETO,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL1Z,OSK1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL1Z,OSK1K,OSKOR,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL1Z,PEP1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL1Z,PEP1K,D303H,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL1Z,PEP1K,D303K,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL1Z,PEP1K,OSVIC,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,BRL1Z,PEP1K,PEPAG,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,BRL2Y,RW10, , , , ,    , ,   ,CD, ,BRL,LI,D, ,      ,    ,    ,1020,0032, ,     ,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:010,2,BRL2Y,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1020,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BRL2Y,RW10, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2300,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,BRL2Y,RW10,D185L,LI,P,C,EY  , ,   ,CF, ,BRL,LI,D, ,      ,1848,0120,1850,0040,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BRL2Y,RW10,BRL,LI,D, ,VE  ,R,   ,CF,Y,BRL,LI,D, ,      ,0000,0000,0230,0120,+,FL120,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,3,BRL2Y,ARL1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL2Y,ARL1K,SRN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL2Y,ARL1K,IXORA,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL2Y,ARL1K,ARLES,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL2Y,DIL1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL2Y,DIL1K,DILEB,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL2Y,OME1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL2Y,OME1K,SRN,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,3,BRL2Y,OME1K,D275U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL2Y,OME1K,BAVMI,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL2Y,OME1K,OMETO,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL2Y,OSK1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL2Y,OSK1K,OSKOR,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BRL2Y,PEP1K,BRL,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,06000, ,   ,    ,   ,BRL,LI,D, , , , , ;
SID:020,3,BRL2Y,PEP1K,D303H,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,BRL2Y,PEP1K,D303K,LI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,BRL2Y,PEP1K,OSVIC,LI,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,BRL2Y,PEP1K,PEPAG,LI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ILFU1P,RW28, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2820,    ,+,01180,     ,06000,-,180,    ,   ,LIME,LI,P,A, , , , ;
SID:040,5,ILFU1P,RW28,ME609,LI,P,C,E   , ,010,CF, ,BRL,LI,D, ,      ,2262,0050,2220,0040,+,04000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:050,5,ILFU1P,RW28,TZO,LI,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:060,5,ILFU1P,RW28,ILFUG,LI,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,6,ILFU1P,EKP1S,ILFUG,LI,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,LIME,LI,P,A, , , , ;
SID:020,6,ILFU1P,EKP1S,TOVSA,LI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILFU1P,EKP1S,APRIV,LI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL105,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILFU1P,EKP1S,EKPAL,LI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL195,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILFU1P,ITC1U,ILFUG,LI,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,LIME,LI,P,A, , , , ;
SID:020,6,ILFU1P,ITC1U,TOVSA,LI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL095,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,ILFU1P,ITC1U,APRIV,LI,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL105,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,ILFU1P,ITC1U,ITCAP,LI,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ILFU1P,LOG1S,ILFUG,LI,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,LIME,LI,P,A, , , , ;
