APPCH:010,A,D17R,BFV,BFV,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17R,BFV,CANTO,K4,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D17R,BFV,WEROS,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D17R,BFV,JUPOX,K4,P,C,EE B,L,   ,AF, ,BFV,K4,D, ,      ,3568,0190,0360,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D17R,HBR,HBR,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D17R,HBR,BFV,K4,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D17R,HBR,CANTO,K4,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D17R,HBR,WEROS,K4,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D17R,HBR,JUPOX,K4,P,C,EE B,L,   ,AF, ,BFV,K4,D, ,      ,3568,0190,0360,    ,+,03700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D17R, ,JUPOX,K4,P,C,E  I, ,   ,IF, ,BFV,K4,D, ,      ,3568,0190,    ,    ,+,03700,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D17R, ,OLKAE,K4,P,C,E  F, ,   ,CF, ,BFV,K4,D, ,      ,3568,0127,1770,0063,+,03700,     ,     , ,   ,    ,   ,BFV,K4,D, ,A,0, ,S;
APPCH:030,D,D17R, ,RW17R,K4,P,G,G  M, ,   ,CF, ,BFV,K4,D, ,      ,3568,0074,1770,0053, ,01976,     ,     , ,   ,-304,   , , , , , ,0, ,S;
APPCH:040,D,D17R, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1770,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D17R, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2200,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D17R, ,SASHE,K4,P,C,E   , ,   ,CF, ,BFV,K4,D, ,      ,2750,0170,2750,0140,+,05000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D17R, ,SASHE,K4,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0950,T010, ,     ,     ,     ,-,265,    ,   , , , , , ,0, ,S;
APPCH:010,A,I17R,BFV,BFV,K4,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
