APPCH:010,A,I24,GUTPE,GUTPE,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2400,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I24, ,GUTPE,K5,P,C,E  I, ,   ,IF, ,ICJH,K5,P,I,      ,0604,0136,    ,    ,J,03000,02700,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I24, ,ONTUE,K5,P,C,E  F, ,   ,CF, ,ICJH,K5,P,I,      ,0604,0076,2400,0060,H,02700,02700,     , ,   ,-300,   ,KMKG,K5,P,A, ,0,N,S;
APPCH:030,I,I24, ,RW24,K5,P,G,G  M, ,   ,CF, ,ICJH,K5,P,I,      ,0604,0013,2400,0063, ,00683,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I24, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2400,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I24, ,GUTPE,K5,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I24, ,GUTPE,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2410,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I32,SINNI,SINNI,K5,E,A,EE C,R,   ,HF, , , , , ,      ,    ,    ,3210,T010,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I32, ,SINNI,K5,E,A,E  I, ,   ,IF, ,IMKG,K5,P,I,      ,1414,0122,    ,    ,J,03000,02200,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I32, ,PADBE,K5,E,A,E  F, ,   ,CF, ,IMKG,K5,P,I,      ,1414,0060,3210,0062,H,02200,02200,     , ,   ,-300,   ,KMKG,K5,P,A, ,0,N,S;
APPCH:030,I,I32, ,RW32,K5,P,G,G  M, ,   ,CF, ,IMKG,K5,P,I,      ,1414,0012,3210,0048, ,00679,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I32, ,SINNI,K5,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I32, ,SINNI,K5,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,3210,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
