SID:010,5,GARB1Y,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1490,    ,+,06200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GARB1Y,RW15,GARBA,HK,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GARB1Z,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3290,    ,+,06000,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GARB1Z,RW33,UTUTO,HK,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GARB1Z,RW33,GARBA,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIAK1Y,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1490,    ,+,06200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GIAK1Y,RW15,GIAKI,HK,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIAK1Z,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3290,    ,+,06000,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GIAK1Z,RW33,GIAKI,HK,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVOP1Y,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1490,    ,+,06200,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,UVOP1Y,RW15,UVOPO,HK,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UVOP1Z,RW33, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3290,    ,+,06000,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:020,5,UVOP1Z,RW33,UVOPO,HK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,UVOP1Z,RW33,RIVER,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GARB1A,RW33,GARBA,HK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HKIS,HK,P,A, , , , ;
STAR:020,5,GARB1A,RW33,UTUTO,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GIAK1A,RW33,GIAKI,HK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HKIS,HK,P,A, , , , ;
STAR:020,5,GIAK1A,RW33,TETEK,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GIAK1B,RW33,GIAKI,HK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HKIS,HK,P,A, , , , ;
STAR:020,5,GIAK1B,RW33,UTUTO,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RIVE1A,RW15,RIVER,HK,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   ,HKIS,HK,P,A, , , , ;
STAR:020,5,RIVE1A,RW15,UVOPO,HK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R15,UVOPO,UVOPO,HK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15,UVOPO,IS002,HK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R15, ,IS002,HK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R15, ,IS001,HK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1490,0069,+,06000,     ,     , ,   ,    ,   ,HKIS,HK,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R15, ,RW15,HK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1490,0071, ,03731,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R15, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1490,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15, ,UTUTO,HK,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R15, ,UTUTO,HK,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2690,T010,+,FL100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,TETEK,TETEK,HK,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,TETEK,IS005,HK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33,UTUTO,UTUTO,HK,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33,UTUTO,IS005,HK,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R33, ,IS005,HK,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R33, ,IS006,HK,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3290,0072,+,06200,     ,     , ,   ,    ,   ,HKIS,HK,P,A, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R33, ,RW33,HK,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3290,0075, ,03818,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R33, ,UTUTO,HK,P,C,EYM ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R33, ,UTUTO,HK,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2690,T010,+,FL100,     ,     ,-,230,    ,   , , , , , ,B,J,S;
RWY:RW15 ,     ,      ,03681, ,    , ,   ;N00203579,E037351797,0000;
RWY:RW33 ,     ,      ,03768, ,    , ,   ;N00195665,E037354115,0000;
