SID:010,5,ALTE1C,RW18,MA840,OE,P,C,E   , ,   ,CF, ,PMA,OE,D, ,      ,1804,0129,1800,0120,+,06200,     ,13000, ,   ,    ,   ,OEMA,OE,P,A, , , , ;
SID:020,5,ALTE1C,RW18,MA880,OE,P,C,E   , ,   ,CF, ,PMA,OE,D, ,      ,2255,0234,2580,0169, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALTE1C,RW18,MA885,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALTE1C,RW18,MA886,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALTE1C,RW18,ALTEP,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALTE1D,RW36, , , , ,    , ,   ,CD, ,PMA,OE,D, ,      ,    ,    ,3600,0050, ,     ,     ,13000, ,   ,    ,   ,PMA,OE,D, , , , , ;
SID:020,2,ALTE1D,RW36,ALTEP,OE,E,A,EE  , ,   ,CF, ,PMA,OE,D, ,      ,3442,0500,3440,0450,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALTE1J,RW17,MA870,OE,P,C,E   , ,   ,CF, ,PMA,OE,D, ,      ,1641,0128,1650,0120,+,06300,     ,13000, ,   ,    ,   ,OEMA,OE,P,A, , , , ;
SID:020,5,ALTE1J,RW17,MA880,OE,P,C,E   ,R,   ,CF, ,PMA,OE,D, ,      ,2255,0234,2590,0206, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALTE1J,RW17,MA885,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALTE1J,RW17,MA886,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALTE1J,RW17,ALTEP,OE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALTE1K,RW35,MA800,OE,P,C,E   , ,   ,CF, ,PMA,OE,D, ,      ,3466,0081,3450,0062,+,04500,     ,13000, ,   ,    ,   ,OEMA,OE,P,A, , , , ;
SID:020,5,ALTE1K,RW35,MA726,OE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
