SID:010,5,ADPU5H,RW19,DER19,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZLLL,ZL,P,A, , , , ;
SID:020,5,ADPU5H,RW19, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,1800,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADPU5H,RW19,LL602,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,ADPU5H,RW19, , , , ,    ,L,010,VI, , , , , ,      ,    ,    ,0450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADPU5H,RW19,LL603,ZL,P,C,E   , ,010,CF, ,DZH,ZL,D, ,      ,0164,0195,3600,0080,+,10830,     ,     ,-,250,    ,   , , , , , , , , ;
SID:060,5,ADPU5H,RW19,LL604,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14770,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ADPU5H,RW19,AGITU,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ADPU5H,RW19,LEVGI,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ADPU5H,RW19,ADPUX,ZL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADPU6W,RW18L,LL612,ZL,P,C,EY  , ,010,CF, ,DJC,ZL,D, ,      ,1618,0258,1800,0080,+,07880,     ,     ,-,230,    ,   ,ZLLL,ZL,P,A, , , , ;
SID:020,5,ADPU6W,RW18L, , , , ,    ,R,010,VI, , , , , ,      ,    ,    ,3150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADPU6W,RW18L,LL614,ZL,P,C,E   , ,010,CF, ,DJC,ZL,D, ,      ,1802,0142,3600,0100,+,11820,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ADPU6W,RW18L,DJC,ZL,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,14770,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADPU6W,RW18L,LL604,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADPU6W,RW18L,AGITU,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ADPU6W,RW18L,LEVGI,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ADPU6W,RW18L,ADPUX,ZL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADPU8W,RW36R,LL812,ZL,P,C,E   , ,010,CF, ,DJC,ZL,D, ,      ,1325,0109,3600,0070,+,07880,     ,     , ,   ,    ,   ,ZLLL,ZL,P,A, , , , ;
SID:020,5,ADPU8W,RW36R,LL813,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADPU8W,RW36R,LL814,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,10830,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADPU8W,RW36R,LL807,ZL,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADPU8W,RW36R,AGITU,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,11820,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,ADPU8W,RW36R,LEVGI,ZL,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADPU8W,RW36R,ADPUX,ZL,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADPU9H,RW01,DER01,ZL,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ZLLL,ZL,P,A, , , , ;
SID:020,5,ADPU9H,RW01, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,3600,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADPU9H,RW01,LL802,ZL,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08210,     ,     ,-,230,    ,   , , , , , , , , ;
