SID:010,2,PN6N,ALL,PON,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFPT,LF,P,A, , , , ;
SID:020,2,PN6N,ALL, , , , ,    , ,   ,CR, ,TSU,LF,D, ,      ,0530,    ,1540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,PN6N,ALL, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PN6N,ALL,D069P,LF,P,C,EY  , ,   ,CF, ,BT,LF,D, ,      ,1680,0078,0690,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PN6N,ALL, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2800,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PN6N,ALL,TSU,LF,D, ,VE  , ,   ,CF, ,BT,LF,D, ,      ,2256,0193,2490,0100, ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:010,5,PN6R,ALL,PON,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,05000, ,   ,    ,   ,LFPT,LF,P,A, , , , ;
SID:020,5,PN6R,ALL,CREIL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PN6R,ALL,PT820,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PN6R,ALL,PT821,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PN6R,ALL,PT822,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:060,5,PN6R,ALL,PT822,LF,P,C,EE  , ,   ,FM, ,BT,LF,D, ,      ,1315,0094,2500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PN6U,ALL,PON,LF,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFPT,LF,P,A, , , , ;
SID:020,2,PN6U,ALL, , , , ,    , ,   ,CR, ,EPR,LF,D, ,      ,0060,    ,2620,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
