SID:010,2,KORO1F,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3510,    ,+,00450,     ,08000, ,   ,    ,   ,SKS,LG,D, , , , , ;
SID:020,2,KORO1F,RW35,D336K,LG,P,C,EY  , ,   ,CF, ,SKS,LG,D, ,      ,3360,0110,3360,0110, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KORO1F,RW35, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1340,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORO1F,RW35,D050N,LG,P,C,E C , ,   ,CF, ,SKP,LG,D, ,      ,0902,0525,0890,0090,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,KORO1F,RW35,KOROS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KORO1G,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3510,    ,+,00450,     ,08000, ,   ,    ,   ,SKS,LG,D, , , , , ;
SID:020,2,KORO1G,RW35,D336G,LG,P,C,EY  , ,   ,CF, ,SKS,LG,D, ,      ,3360,0070,3360,0070, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,KORO1G,RW35,SKS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KORO1G,RW35,D112J,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:050,2,KORO1G,RW35,D092Q,LG,P,C,E C , ,   ,CF, ,SKS,LG,D, ,      ,0919,0172,0570,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KORO1G,RW35,KOROS,LG,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NEVR1D,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3510,    ,+,00450,     ,08000, ,   ,    ,   ,SKS,LG,D, , , , , ;
SID:020,2,NEVR1D,RW35,D336G,LG,P,C,EY  , ,   ,CF, ,SKS,LG,D, ,      ,3360,0070,3360,0070, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,NEVR1D,RW35,SKS,LG,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06700,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NEVR1D,RW35,D112L,LG,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,230,    ,   , , , , , , , , ;
