SID:010,2,CNA6E,RW11, , , , ,    , ,   ,CD, ,BMC,LF,D, ,      ,    ,    ,1060,0015,+,00670,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,2,CNA6E,RW11, , , , ,    ,R,   ,CA,Y, , , , ,      ,    ,    ,2580,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CNA6E,RW11, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CNA6E,RW11,ROVFU,LF,P,C,E C , ,   ,CF, ,BMC,LF,D, ,      ,0207,0206,0200,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,CNA6E,RW11,CNA,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CNA6P,RW23,BD230,LF,P,C,EY  , ,   ,CF, ,BMC,LF,D, ,      ,2236,0030,2250,0030, ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:030,5,CNA6P,RW23,BD923,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CNA6P,RW23,ROVFU,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,CNA6P,RW23,CNA,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,CNA6Q,RW05,BD905,LF,P,C,E   , ,   ,CF, ,BMC,LF,D, ,      ,0462,0094,0450,0090, ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:030,5,CNA6Q,RW05,BD955,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,CNA6Q,RW05,ROVFU,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CNA6Q,RW05,CNA,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CNA6R,RW29,DER29,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,CNA6R,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2960,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CNA6R,RW29,BD923,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CNA6R,RW29,ROVFU,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,CNA6R,RW29,CNA,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBLO6E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00670,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,OBLO6E,RW11, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OBLO6E,RW11,D178G,LF,P,C,E   , ,   ,CF, ,BMC,LF,D, ,      ,1780,0070,1780,0030,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,OBLO6E,RW11,OCSID,LF,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OBLO6E,RW11,OBLOC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBLO6P,RW23,BD423,LF,P,C,EY  , ,   ,CF, ,BMC,LF,D, ,      ,2241,0040,2250,0040, ,     ,     ,05000,-,220,    ,   ,LFBD,LF,P,A,A, , , ;
SID:030,5,OBLO6P,RW23,BD427,LF,P,C,E   ,L,   ,CF, ,BMC,LF,D, ,      ,1627,0105,1260,0070,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OBLO6P,RW23,OBLOC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,OBLO6Q,RW05,BD905,LF,P,C,E   , ,   ,CF, ,BMC,LF,D, ,      ,0462,0094,0450,0090, ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:040,5,OBLO6Q,RW05,BD961,LF,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OBLO6Q,RW05,BD963,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OBLO6Q,RW05,OBLOC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBLO6R,RW29,DER29,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,OBLO6R,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2760,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OBLO6R,RW29,BD929,LF,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OBLO6R,RW29,D172V,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OBLO6R,RW29,BD935,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OBLO6R,RW29,OBLOC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OBLO6Z,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00670,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,OBLO6Z,RW05, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OBLO6Z,RW05,OBZAM,LF,P,C,E C , ,   ,CF, ,BMC,LF,D, ,      ,1190,0176,1190,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OBLO6Z,RW05,OBLOC,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROYA6E,RW11, , , , ,    , ,   ,CD, ,BMC,LF,D, ,      ,    ,    ,1060,0015,+,00670,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,ROYA6E,RW11, , , , ,    ,R,   ,CA,Y, , , , ,      ,    ,    ,2580,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROYA6E,RW11, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROYA6E,RW11,ROVFU,LF,P,C,E C , ,   ,CF, ,BMC,LF,D, ,      ,0207,0206,0200,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ROYA6E,RW11,BD411,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ROYA6E,RW11,ROYAN,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROYA6P,RW23,BD230,LF,P,C,EY  , ,   ,CF, ,BMC,LF,D, ,      ,2236,0030,2250,0030, ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:030,5,ROYA6P,RW23,BD923,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROYA6P,RW23,BD927,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ROYA6P,RW23,ROYAN,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ROYA6Q,RW05,BD905,LF,P,C,E   , ,   ,CF, ,BMC,LF,D, ,      ,0462,0094,0450,0090, ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:030,5,ROYA6Q,RW05,BD955,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ROYA6Q,RW05,ROYAN,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROYA6R,RW29,DER29,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFBD,LF,P,A,A, , , ;
SID:020,5,ROYA6R,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2960,    ,+,00660,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROYA6R,RW29,BD923,LF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROYA6R,RW29,BD927,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
