SID:010,2,OGNA2B,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,02600,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,2,OGNA2B,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OGNA2B,RW01,OGNAS,SK,E,A,EEC , ,   ,CF, ,SJE,SK,D, ,      ,3306,0504,3310,0390, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SJE1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,02600,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,2,SJE1A,RW01,SJE,SK,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SJE1A,ARTID,SJE,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,3,SJE1A,ARTID,ARTID,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SJE1A,DUBRA,SJE,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,3,SJE1A,DUBRA,DUBRA,SK,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SJE1A,MTU,SJE,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,3,SJE1A,MTU,MTU,SK,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,UBRI2C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,02600,     ,18000, ,   ,    ,   ,SJE,SK,D, , , , , ;
SID:020,2,UBRI2C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3140,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,UBRI2C,RW01,UBRID,SK,E,A,EEC , ,   ,CF, ,SJE,SK,D, ,      ,3421,0445,3420,0320, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,OGNA1C,RW19,OGNAS,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19000, ,   ,    ,   ,SJE,SK,D, , , , , ;
STAR:020,2,OGNA1C,RW19,SJE14,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,OGNA1C,RW19,FD19,SK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,UBRI1D,RW19,UBRID,SK,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19000, ,   ,    ,   ,SJE,SK,D, , , , , ;
STAR:020,2,UBRI1D,RW19,SJE15,SK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,UBRI1D,RW19,FD19,SK,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:020,D,D19, ,FD19,SK,P,C,E  F, ,   ,IF, ,SJE,SK,D, ,      ,0100,0080,    ,    ,+,02200,     ,19000, ,   ,    ,   ,SJE,SK,D, , ,0, ,S;
APPCH:025,D,D19, ,46VOR,SK,P,C,E S , ,   ,CF, ,SJE,SK,D, ,      ,0100,0046,1900,0034,+,01110,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D19, ,MD19,SK,P,C,E  M, ,   ,CF, ,SJE,SK,D, ,      ,0100,0032,1900,0014, ,00670,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D19, ,SJE,SK,D, ,V M , ,   ,CF, ,SJE,SK,D, ,      ,0000,0000,1900,0032, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D19, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1900,    ,+,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D19, ,SJE,SK,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D19, ,SJE,SK,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1900,T010,+,04000,     ,     ,-,200,    ,   , , , , , ,0, ,S;
RWY:RW01 ,+0210,      ,00604, ,    , ,   ;N02342260,W072382390,0000;
RWY:RW19 ,-0210,      ,00613, ,    , ,   ;N02350860,W072381970,0000;
