SID:040,5,BARD3V,RW14L,NVS,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARD3V,RW14L,GOXOL,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL245,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARD3V,RW14L,BARDI,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARD3X,RW36L,MD016,LE,P,C,E   , ,   ,CF, ,SSY,LE,D, ,      ,3600,0032,3600,0050,+,03600,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BARD3X,RW36L,MD017,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,BARD3X,RW36L,MD040,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BARD3X,RW36L,AVILA,LE,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARD3X,RW36L,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL245,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARD3X,RW36L,BARDI,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARD6W,RW36R,MD900,LE,P,C,E   , ,   ,CF, ,SIE,LE,D, ,      ,1765,0338,3600,0040, ,     ,     ,13000,-,210,    ,   , , , , , , , , ;
SID:020,5,BARD6W,RW36R,MD901,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BARD6W,RW36R,MD910,LE,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,BARD6W,RW36R,CNR,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,BARD6W,RW36R,AVILA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARD6W,RW36R,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL245,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BARD6W,RW36R,BARDI,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARD7L,RW36L,SSY,LE,D, ,VY  , ,   ,CF, ,SSY,LE,D, ,      ,0000,0000,3600,0010,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,BARD7L,RW36L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2850,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,BARD7L,RW36L,MD039,LE,P,C,E   , ,   ,CF, ,SSY,LE,D, ,      ,3200,0074,3200,0050,+,05200,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,BARD7L,RW36L,AVILA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BARD7L,RW36L,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL245,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BARD7L,RW36L,BARDI,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS2S,RW14R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CCS2S,RW14R,MD030,LE,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,CCS2S,RW14R,MD031,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06800,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,CCS2S,RW14R,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS2X,RW36L,MD016,LE,P,C,E   , ,   ,CF, ,SSY,LE,D, ,      ,3600,0032,3600,0050,+,03600,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CCS2X,RW36L,MD017,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,CCS2X,RW36L,MD040,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,CCS2X,RW36L,AVILA,LE,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CCS2X,RW36L,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,CCS2X,RW36L,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS4B,RW14R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CCS4B,RW14R,MD800,LE,P,C,EY  , ,   ,CF, ,PDT,LE,D, ,      ,3247,0138,1290,0010, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,CCS4B,RW14R,MD801,LE,P,C,EY  , ,   ,CF, ,PDT,LE,D, ,      ,3318,0075,1370,0064,+,04500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,CCS4B,RW14R,MD810,LE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CCS4B,RW14R,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS4N,RW36L,SSY,LE,D, ,VY  , ,   ,CF, ,SSY,LE,D, ,      ,0000,0000,3600,0010,+,02400,     ,13000,-,205,    ,   , , , , , , , , ;
SID:020,5,CCS4N,RW36L,MD901,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CCS4N,RW36L,MD902,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,CCS4N,RW36L,MD911,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CCS4N,RW36L,CNR,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:060,5,CCS4N,RW36L,AVILA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,CCS4N,RW36L,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,CCS4N,RW36L,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS4V,RW14L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CCS4V,RW14L,MD802,LE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,CCS4V,RW14L,MD810,LE,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,CCS4V,RW14L,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS5W,RW36R,MD900,LE,P,C,E   , ,   ,CF, ,SIE,LE,D, ,      ,1765,0338,3600,0040, ,     ,     ,13000,-,210,    ,   , , , , , , , , ;
SID:020,5,CCS5W,RW36R,MD901,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,CCS5W,RW36R,MD910,LE,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,CCS5W,RW36R,CNR,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,CCS5W,RW36R,AVILA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,CCS5W,RW36R,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,CCS5W,RW36R,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCS6L,RW36L,SSY,LE,D, ,VY  , ,   ,CF, ,SSY,LE,D, ,      ,0000,0000,3600,0010,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,CCS6L,RW36L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2850,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,CCS6L,RW36L,MD039,LE,P,C,E   , ,   ,CF, ,SSY,LE,D, ,      ,3200,0074,3200,0050,+,05200,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,CCS6L,RW36L,AVILA,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,CCS6L,RW36L,LONGA,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,CCS6L,RW36L,CCS,LE,D, ,VB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,LEMD1B,RW14R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD1B,RW14R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1290,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD1B,RW14R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD1N,RW36L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3600,    ,+,07000,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD1N,RW36L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD1V,RW14L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1430,    ,+,06000,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD1V,RW14L, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEMD1W,RW36R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3600,    ,+,06500,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,2,LEMD1W,RW36R, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND2U,RW14L,MD050,LE,P,C,E   , ,   ,CF, ,PDT,LE,D, ,      ,3281,0126,1430,0030,+,02600,     ,13000,-,210,    ,   , , , , , , , , ;
SID:020,5,NAND2U,RW14L,MD035,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,NAND2U,RW14L,MD823,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NAND2U,RW14L,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND3B,RW14R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,NAND3B,RW14R,MD800,LE,P,C,EY  , ,   ,CF, ,PDT,LE,D, ,      ,3247,0138,1290,0010, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,NAND3B,RW14R,MD801,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     ,-,210,    ,   , , , , , , , , ;
SID:035,5,NAND3B,RW14R,MD827,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,NAND3B,RW14R,MD821,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08500,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,5,NAND3B,RW14R,MD822,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:060,5,NAND3B,RW14R,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND3N,RW36L,SSY,LE,D, ,VY  , ,   ,CF, ,SSY,LE,D, ,      ,0000,0000,3600,0010,+,02400,     ,13000,-,205,    ,   , , , , , , , , ;
SID:020,5,NAND3N,RW36L,MD901,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAND3N,RW36L,MD902,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,NAND3N,RW36L,MD920,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NAND3N,RW36L,MD049,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:060,5,NAND3N,RW36L,MD824,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NAND3N,RW36L,MD922,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NAND3N,RW36L,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND3R,RW36R,DE36R,LE,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,NAND3R,RW36R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3600,    ,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAND3R,RW36R,MD047,LE,E,A,E   , ,   ,CF, ,SSY,LE,D, ,      ,0308,0033,0160,0020,+,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,NAND3R,RW36R,MD048,LE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,5,NAND3R,RW36R,MD049,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NAND3R,RW36R,MD824,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:070,5,NAND3R,RW36R,MD922,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,NAND3R,RW36R,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND3V,RW14L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,NAND3V,RW14L,MD801,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,NAND3V,RW14L,MD827,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NAND3V,RW14L,MD821,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NAND3V,RW14L,MD822,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NAND3V,RW14L,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NAND6W,RW36R,MD900,LE,P,C,E   , ,   ,CF, ,RBO,LE,D, ,      ,2221,0213,3600,0040, ,     ,     ,13000,-,210,    ,   , , , , , , , , ;
SID:020,5,NAND6W,RW36R,MD901,LE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,NAND6W,RW36R,MD921,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NAND6W,RW36R,MD049,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NAND6W,RW36R,MD824,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,NAND6W,RW36R,MD922,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NAND6W,RW36R,NANDO,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA2U,RW14L,MD050,LE,P,C,E   , ,   ,CF, ,PDT,LE,D, ,      ,3281,0126,1430,0030,+,02600,     ,13000,-,210,    ,   , , , , , , , , ;
SID:020,5,PINA2U,RW14L,MD051,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05700,     ,     ,-,220,    ,   , , , , , , , , ;
SID:025,5,PINA2U,RW14L,MD826,LE,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,PINA2U,RW14L,RBO,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA2U,RW14L,PINAR,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA3V,RW14L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,PINA3V,RW14L,MD801,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PINA3V,RW14L,MD827,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,PINA3V,RW14L,MD828,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PINA3V,RW14L,MD824,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PINA3V,RW14L,MD825,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PINA3V,RW14L,RBO,LE,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,PINA3V,RW14L,PINAR,LE,E,A,EB  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PINA4B,RW14R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1430,    ,+,02400,     ,13000, ,   ,    ,   , , , , , , , , ;
SID:020,5,PINA4B,RW14R,MD800,LE,P,C,EY  , ,   ,CF, ,RBO,LE,D, ,      ,2069,0278,1290,0010, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,PINA4B,RW14R,MD801,LE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     ,-,210,    ,   , , , , , , , , ;
SID:035,5,PINA4B,RW14R,MD827,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:040,5,PINA4B,RW14R,MD828,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,240,    ,   , , , , , , , , ;
