SID:010,5,APDA1B,RW03L,OR378,FA,P,C,EY  , ,   ,CF, ,RAV,FA,D, ,      ,0461,0128,0350,0030, ,     ,     ,08000, ,   ,    ,   ,FAOR,FA,P,A,B, , , ;
SID:020,5,APDA1B,RW03L,OR379,FA,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,5,APDA1B,RW03L,OR415,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,APDA1B,RW03L,APDAK,FA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,APDA1D,RW21R,JS006,FA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,FAOR,FA,P,A,A, , , ;
SID:020,5,APDA1D,RW21R,JS002,FA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,APDA1D,RW21R,APDAK,FA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,APDA2B,RW21R,JSV,FA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,08000, ,   ,    ,   ,JSV,FA,D, , , , , ;
SID:010,2,APDA2B,RW21R, , , , ,    , ,   ,CD, ,JSV,FA,D, ,      ,    ,    ,2140,0045,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,APDA2B,RW21R,APDAK,FA,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,APDA3A,RW03L, , , , ,    , ,   ,CD, ,JSV,FA,D, ,      ,    ,    ,0360,0055, ,     ,     ,08000, ,   ,    ,   ,JSV,FA,D, , , , , ;
SID:020,2,APDA3A,RW03L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,APDA3A,RW03L,D088O,FA,P,C,E   , ,   ,CF, ,JSV,FA,D, ,      ,0877,0150,1520,0040,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,APDA3A,RW03L,APDAK,FA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
