SID:010,5,ULEB2D,RW33,TO505,MM,P,C,EY  , ,   ,CF, ,TLC,MM,D, ,      ,3318,0098,3330,0090,+,11000,     ,18500, ,   ,    ,   ,TLC,MM,D, , , , , ;
SID:020,5,ULEB2D,RW33,TO501,MM,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,B,15000,14000,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ULEB2D,RW33,TO502,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ULEB2D,RW33,ULEBA,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL200,18000,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ULEB3C,RW15,TO705,MM,P,C,EY  , ,   ,CF, ,TLC,MM,D, ,      ,1539,0083,1530,0080,+,11000,     ,18500, ,   ,    ,   ,TLC,MM,D, , , , , ;
SID:020,5,ULEB3C,RW15,TO712,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,ULEB3C,RW15,SERNU,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,ULEB3C,RW15,TO756,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,ULEB3C,RW15,ULEBA,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ELIL2A,RW15,ELILA,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,ELIL2A,RW15,TO621,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ELIL2A,RW15,TO622,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ELIL2A,RW15,TO623,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ELIL2A,RW15,TO630,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ELIL2A,RW15,TO625,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,14000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,ELIL2A,RW15,TO626,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ELIL2A,RW15,TO627,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,ELIL2A,RW15,TO628,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,ELIL2A,RW15,GAINY,MM,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,ELIL2B,RW33,ELILA,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL210,FL190,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,ELIL2B,RW33,TO410,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ELIL2B,RW33,TO411,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,ELIL2B,RW33,TO412,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:050,5,ELIL2B,RW33,TO413,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ELIL2B,RW33,TO414,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ELIL2B,RW33,TO415,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ELIL2B,RW33,VERLU,MM,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,ITLA2A,RW15,ITLAS,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL220,FL200,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,ITLA2A,RW15,TO613,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:030,5,ITLA2A,RW15,TO614,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ITLA2A,RW15,TO615,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ITLA2A,RW15,TO616,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ITLA2A,RW15,GAINY,MM,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,ITLA3B,RW33,ITLAS,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL220,FL210,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,ITLA3B,RW33,TO430,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,18000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:030,5,ITLA3B,RW33,TO431,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,18000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ITLA3B,RW33,TO432,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,18000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ITLA3B,RW33,TO433,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,18000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ITLA3B,RW33,SEDIM,MM,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ITLA3B,RW33,TO401,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ITLA3B,RW33,TO402,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,ITLA3B,RW33,TO403,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:100,5,ITLA3B,RW33,TO404,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:110,5,ITLA3B,RW33,TO405,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:120,5,ITLA3B,RW33,VERLU,MM,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,LENU2B,RW33,LENUL,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL300,     ,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,LENU2B,RW33,TO634,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LENU2B,RW33,TO632,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LENU2B,RW33,SEGUM,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,FL210,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LENU2B,RW33,TO602,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LENU2B,RW33,TO420,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:070,5,LENU2B,RW33,TO421,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,LENU2B,RW33,TO422,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,LENU2B,RW33,SEDIM,MM,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,17000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,LENU2B,RW33,TO401,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:110,5,LENU2B,RW33,TO402,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:120,5,LENU2B,RW33,TO403,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:130,5,LENU2B,RW33,TO404,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:140,5,LENU2B,RW33,TO405,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:150,5,LENU2B,RW33,VERLU,MM,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,LENU3A,RW15,LENUL,MM,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL300,     ,19500, ,   ,    ,   ,TLC,MM,D, , , , , ;
STAR:020,5,LENU3A,RW15,TO634,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LENU3A,RW15,TO632,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LENU3A,RW15,SEGUM,MM,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL220,FL210,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LENU3A,RW15,TO602,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LENU3A,RW15,TO603,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,LENU3A,RW15,TO604,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,LENU3A,RW15,TO605,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,LENU3A,RW15,TO606,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,LENU3A,RW15,TO607,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:110,5,LENU3A,RW15,TO608,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,15000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:120,5,LENU3A,RW15,GAINY,MM,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     ,-,200,    ,   , , , , , , , , ;
APPCH:010,A,D15-Z,TLC,TLC,MM,D, ,V  C, ,   ,FD, ,TLC,MM,D, ,      ,0000,0000,3130,0120,+,12000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D15-Z,TLC,CD15,MM,P,C,EE  ,R,   ,CF,Y,TLC,MM,D, ,      ,3310,0120,1510,0010,+,11600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D15-Z, ,CD15,MM,P,C,E  I, ,   ,IF, ,TLC,MM,D, ,      ,3310,0120,    ,    ,+,11600,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D15-Z, ,FD15,MM,P,C,E  F, ,   ,CF, ,TLC,MM,D, ,      ,3310,0080,1510,0040,+,10600,     ,     , ,   ,    ,   ,TLC,MM,D, , ,0, ,S;
APPCH:030,D,D15-Z, ,RW15,MM,P,G,G  M, ,   ,CF, ,TLC,MM,D, ,      ,3265,0015,1510,0065, ,08520,     ,     , ,   ,-301,   , , , , , ,0, ,S;
APPCH:040,D,D15-Z, ,TLC,MM,D, ,V M , ,   ,CF, ,TLC,MM,D, ,      ,0000,0000,1510,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D15-Z, ,TLC,MM,D, ,V   , ,   ,FD, ,TLC,MM,D, ,      ,0000,0000,1550,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D15-Z, ,TLC,MM,D, ,VE H,L,   ,CF,Y,TLC,MM,D, ,      ,0000,0000,3100,0070,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D33,TLC,TLC,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D33,TLC,TLC,MM,D, ,V   , ,   ,FD, ,TLC,MM,D, ,      ,0000,0000,1750,0080,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D33,TLC,CD33,MM,P,C,EE  ,L,   ,CF,Y,TLC,MM,D, ,      ,1550,0080,3350,0010,+,10800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D33, ,CD33,MM,P,C,E  I, ,   ,IF, ,TLC,MM,D, ,      ,1550,0080,    ,    ,+,10800,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D33, ,FD33,MM,P,C,E  F, ,   ,CF, ,TLC,MM,D, ,      ,1550,0050,3350,0030,+,09900,     ,     , ,   ,    ,   ,TLC,MM,D, , ,0, ,S;
APPCH:030,D,D33, ,RW33,MM,P,G,G  M, ,   ,CF, ,TLC,MM,D, ,      ,1656,0007,3350,0043, ,08520,     ,     , ,   ,-303,   , , , , , ,0, ,S;
APPCH:040,D,D33, ,TLC,MM,D, ,V M , ,   ,CF, ,TLC,MM,D, ,      ,0000,0000,3350,0007, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D33, ,TLC,MM,D, ,V   , ,   ,FD, ,TLC,MM,D, ,      ,0000,0000,3230,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D33, ,TLC,MM,D, ,VE H,L,   ,CF,Y,TLC,MM,D, ,      ,0000,0000,1180,0070,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I15-W,GAINY,GAINY,MM,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,19500,-,200,    ,   , , , , , ,0,N,S;
APPCH:020,A,I15-W,GAINY,TO902,MM,P,C,EE B, ,   ,TF, ,ITLC,MM,P,I,      ,    ,    ,    ,    ,+,11600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I15-W, ,TO902,MM,P,C,E  I, ,   ,IF, ,ITLC,MM,P,I,      ,3328,0139,    ,    ,J,11600,10600,19500, ,   ,    ,   , , , , , ,0,N,S;
