SID:010,2,BOPI1A,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,00410,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,BOPI1A,RW31, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2240,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOPI1A,RW31,BOPIS,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,2536,0231,2540,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOPI1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,00410,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,BOPI1B,RW13, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOPI1B,RW13,BOPIS,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,2536,0231,2540,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GODM1E,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,00410,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,GODM1E,RW31,GODMO,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,3329,0228,3340,0220, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GODM1F,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,00410,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,GODM1F,RW13, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,3040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GODM1F,RW13,GODMO,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,3329,0228,3340,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VATA1A,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,00408,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,VATA1A,RW31, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,1050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VATA1A,RW31,VATAN,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,1336,0342,1350,0280, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VATA1B,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,00408,     ,03000, ,   ,    ,   ,MAH,OI,D, , , , , ;
SID:020,2,VATA1B,RW13,VATAN,OI,E,A,EEC , ,   ,CF, ,MAH,OI,D, ,      ,1336,0342,1350,0330, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOPI1A,RW31,BOPIS,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,MAH,OI,D, , , , , ;
STAR:020,2,BOPI1A,RW31,D254M,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BOPI1A,RW31,D132M,OI,P,C,EE H,L,   ,AF, ,MAH,OI,D, ,      ,1320,0130,2540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BOPI1B,ALL,BOPIS,OI,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,MAH,OI,D, , , , , ;
STAR:020,2,BOPI1B,ALL,D254M,OI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
