SID:010,1,BCHN2,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0110,    ,+,00430,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BCHN2,RW01L,CCR,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BCHN2,RW14L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1410,    ,+,00430,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BCHN2,RW14L,CCR,K2,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BCHN2,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1910,    ,+,00430,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BCHN2,RW19R,CCR,K2,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,BCHN2,RW32R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3210,    ,+,00430,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,BCHN2,RW32R,CCR,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BCHN2,CROIT,CCR,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,BCHN2,CROIT,CROIT,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,BCHN2,PITTS,CCR,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
