SID:050,5,ENDO1A,RW03,PEKBO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENDO1A,RW03,ENDOG,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ENDO1E,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3100,    ,+,00800,     ,11000, ,   ,    ,   ,MAK,WA,D, ,B, , , ;
SID:020,2,ENDO1E,RW31,MKS,WA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ENDO1E,RW31,ENDOG,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ENDO1F,RW31,MKS,WA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,MAK,WA,D, ,B, , , ;
SID:020,2,ENDO1F,RW31,MKS,WA,D, ,V   , ,   ,FA, ,MKS,WA,D, ,      ,0000,0000,3590,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ENDO1F,RW31, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1790,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ENDO1F,RW31,MKS,WA,D, ,V   , ,   ,CF, ,MKS,WA,D, ,      ,0000,0000,2390,0050,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ENDO1F,RW31,ENDOG,WI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENDO1G,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,ENDO1G,RW31,LUHAK,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENDO1G,RW31,LULSU,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENDO1G,RW31,PEKBO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENDO1G,RW31,ENDOG,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENDO2B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,ENDO2B,RW21,DUKUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENDO2B,RW21,ENDOG,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAMA1E,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3100,    ,+,00800,     ,11000, ,   ,    ,   ,MAK,WA,D, ,B, , , ;
SID:020,2,GAMA1E,RW31,MKS,WA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAMA1E,RW31,GAMAL,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GAMA1F,RW31,MKS,WA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,MAK,WA,D, ,B, , , ;
SID:020,2,GAMA1F,RW31,MKS,WA,D, ,V   , ,   ,FA, ,MKS,WA,D, ,      ,0000,0000,3590,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GAMA1F,RW31, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2950,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GAMA1F,RW31,MKS,WA,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GAMA1F,RW31,GAMAL,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAMA1G,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GAMA1G,RW31,TANTI,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GAMA1G,RW31,WICAK,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GAMA1G,RW31,AFIKA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GAMA1G,RW31,DUMUD,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GAMA1G,RW31,GAMAL,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAMA2A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00550,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GAMA2A,RW03,AULIA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,0223,0051,3600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GAMA2A,RW03,TANTI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GAMA2A,RW03,WICAK,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GAMA2A,RW03,AFIKA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GAMA2A,RW03,DUMUD,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GAMA2A,RW03,GAMAL,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GAMA2B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GAMA2B,RW21,DUKUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GAMA2B,RW21,WAIDI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GAMA2B,RW21,ARAYA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GAMA2B,RW21,GAMAL,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GURN1A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00550,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GURN1A,RW03,AULIA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,0223,0051,3600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GURN1A,RW03,TANTI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GURN1A,RW03,WICAK,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GURN1A,RW03,ENSAG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GURN1A,RW03,GURNI,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GURN1N,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GURN1N,RW31,TANTI,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GURN1N,RW31,WICAK,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GURN1N,RW31,ENSAG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GURN1N,RW31,GURNI,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GURN2B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,GURN2B,RW21,DUKUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GURN2B,RW21,GURNI,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEND1B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEND1B,RW21,AINDI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEND1B,RW21,APURA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEND1B,RW21,DITIA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEND1B,RW21,AYAMA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KEND1B,RW21,RURDI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KEND1B,RW21,KALRA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KEND1B,RW21,KENDO,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEND1J,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEND1J,RW31,OLRUP,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEND1J,RW31,IGDAD,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEND1J,RW31,ENVUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEND1J,RW31,PIBIV,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KEND1J,RW31,TIWUL,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KEND1J,RW31,KENDO,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEND2A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00550,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEND2A,RW03,AULIA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,0223,0051,3600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEND2A,RW03,OLRUP,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEND2A,RW03,IGDAD,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEND2A,RW03,ENVUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KEND2A,RW03,PIBIV,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KEND2A,RW03,TIWUL,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KEND2A,RW03,KENDO,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEVO1A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00550,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEVO1A,RW03,AULIA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,0223,0051,3600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEVO1A,RW03,LUHAK,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEVO1A,RW03,FRINA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEVO1A,RW03,TUGIO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KEVO1A,RW03,KEVOK,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEVO1N,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEVO1N,RW31,LUHAK,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEVO1N,RW31,FRINA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEVO1N,RW31,TUGIO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEVO1N,RW31,KEVOK,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KEVO2B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,KEVO2B,RW21,DUKUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KEVO2B,RW21,PONGE,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEVO2B,RW21,TUGIO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KEVO2B,RW21,KEVOK,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEKE1B,RW21,YANKA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,1847,0060,2100,0040, ,     ,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,LEKE1B,RW21,AINDI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LEKE1B,RW21,APURA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LEKE1B,RW21,DITIA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LEKE1B,RW21,AYAMA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LEKE1B,RW21,RURDI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LEKE1B,RW21,LEKEX,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEKE1C,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3100,    ,+,01000,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,LEKE1C,RW31,OLRUP,WA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LEKE1C,RW31,IGDAD,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LEKE1C,RW31,ENVUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LEKE1C,RW31,OMBUG,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LEKE1C,RW31,LEKEX,WA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEKE1E,RW31, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3100,    ,+,03000,     ,11000, ,   ,    ,   ,MAK,WA,D, ,B, , , ;
SID:020,2,LEKE1E,RW31,MKS,WA,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEKE1E,RW31,LEKEX,WA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEKE2A,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0300,    ,+,00550,     ,11000, ,   ,    ,   ,WAAA,WA,P,A, , , , ;
SID:020,5,LEKE2A,RW03,AULIA,WA,P,C,E   , ,   ,CF, ,MKS,WA,D, ,      ,0223,0051,3600,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LEKE2A,RW03,OLRUP,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
