SID:010,5,AGOP1S,RW12,DER12,LF,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   ,LFOB,LF,P,A, , , , ;
SID:020,5,AGOP1S,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGOP1S,RW12,OB711,LF,P,C,E   , ,   ,CF, ,BT,LF,D, ,      ,3516,0287,0840,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGOP1S,RW12,OB701,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AGOP1S,RW12,BSN,LF,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AGOP1S,RW12,OB703,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AGOP1S,RW12,PG101,LF,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,AGOP1S,RW12,OXCEL,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,AGOP1S,RW12,ABOBO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,5,AGOP1S,RW12,ADADA,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,5,AGOP1S,RW12,AGOPA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGOP1T,RW30, , , , ,    , ,   ,CD, ,BOV,LF,D, ,      ,    ,    ,3030,0031, ,     ,     ,05000, ,   ,    ,   ,LFOB,LF,P,A, , , , ;
SID:020,5,AGOP1T,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3030,    ,+,00800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AGOP1T,RW30,OB711,LF,P,C,E   ,R,   ,CF,Y,BT,LF,D, ,      ,3516,0287,1190,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AGOP1T,RW30,OB701,LF,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
