SID:010,5,BANO1A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0350,    ,+,01800,     ,10000, ,   ,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,BANO1A,RW04,CC480,UA,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03700,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,BANO1A,RW04,CC482,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BANO1A,RW04,BANOS,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANO4E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,BANO4E,RW04, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,1660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BANO4E,RW04,BANOS,UA,E,A,EEC , ,   ,CF, ,AST,UA,D, ,      ,1261,0674,1260,0570,B,FL240,09000,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEDK1B,RW22,CC281,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,2145,0064,2140,0090,+,05100,     ,10000,-,250,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,BEDK1B,RW22,CC283,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEDK1B,RW22,CC291,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEDK1B,RW22,BEDKA,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BEDK1E,RW22,CC281,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,2145,0064,2140,0090,+,03800,     ,10000,-,250,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,BEDK1E,RW22,CC289,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BEDK1E,RW22,CC290,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BEDK1E,RW22,CC291,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BEDK1E,RW22,BEDKA,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BEDK4H,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,BEDK4H,RW22,LIGMO,UA,E,A,E   , ,   ,CF, ,AST,UA,D, ,      ,2074,0182,2060,0160,B,07000,06000,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BEDK4H,RW22,BEDKA,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,09000,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BEDK5G,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,BEDK5G,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0960,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BEDK5G,RW22,BEDKA,UA,E,A,EEC , ,   ,CF, ,AST,UA,D, ,      ,1356,0566,1360,0490,B,FL240,09000,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOLS1A,RW04,CC471,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0345,0068,0350,0050,+,02000,     ,10000, ,   ,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,BOLS1A,RW04,CC472,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,BOLS1A,RW04,BOLSU,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BOLS2B,RW22,CC281,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,2145,0064,2140,0090,+,02700,     ,10000, ,   ,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,BOLS2B,RW22,CC283,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BOLS2B,RW22,CC285,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09200,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,BOLS2B,RW22,CC287,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BOLS2B,RW22,BOLSU,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOLS5E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,BOLS5E,RW04,ASDET,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0177,0186,0110,0140,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOLS5E,RW04,BOLSU,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOLS5G,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,BOLS5G,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOLS5G,RW22,BOLSU,UA,E,A,EE  , ,   ,CF, ,AST,UA,D, ,      ,0646,0589,0580,0580,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIDA1A,RW04,CC471,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0345,0068,0350,0050,+,03300,     ,10000, ,   ,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,DIDA1A,RW04,CC472,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07400,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,DIDA1A,RW04,CC474,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DIDA1A,RW04,CC476,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DIDA1A,RW04,DIDAL,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIDA2F,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,DIDA2F,RW04,ASDET,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0177,0186,0110,0140,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIDA2F,RW04,IBLAN,UA,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIDA2F,RW04,DIDAL,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIDA5E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,DIDA5E,RW04,ASDET,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0177,0186,0110,0140,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIDA5E,RW04,IBLAN,UA,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIDA5E,RW04,DIDAL,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDAN5E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,EDAN5E,RW04,ASDET,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0177,0186,0110,0140,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDAN5E,RW04,EDANO,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,EDAN5G,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,EDAN5G,RW22, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,0940,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,EDAN5G,RW22,EDANO,UA,E,A,EE  , ,   ,CF, ,AST,UA,D, ,      ,0707,0587,0640,0580,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GURP4E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:015,2,GURP4E,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GURP4E,RW04,SUTUR,UA,E,A,E C , ,   ,CF, ,AST,UA,D, ,      ,1777,0419,1780,0370, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GURP4E,RW04,GURPI,UA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KODO1B,RW22,CC280,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2145,0032,2140,0050,+,02000,     ,10000,-,250,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,KODO1B,RW22,CC284,UA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KODO1B,RW22,CC286,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KODO1B,RW22,KODOL,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KODO6G,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,KODO6G,RW22, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3170,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KODO6G,RW22,KODOL,UA,E,A,EE  , ,   ,CF, ,AST,UA,D, ,      ,2770,0585,2770,0520,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KODO6H,RW22,D215C,UA,P,C,EY  , ,   ,CF, ,AST,UA,D, ,      ,2154,0030,2150,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:020,2,KODO6H,RW22, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2810,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KODO6H,RW22,APTUS,UA,E,A,E   , ,   ,CF, ,AST,UA,D, ,      ,2510,0256,2510,0190,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KODO6H,RW22,KODOL,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL240,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOKO1B,RW22,CC281,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,2145,0064,2140,0090,+,02600,     ,10000,-,250,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,KOKO1B,RW22,CC289,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOKO1B,RW22,CC282,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOKO1B,RW22,KOKON,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOKO2A,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0350,    ,+,01800,     ,10000, ,   ,    ,   ,UACC,UA,P,A, , , , ;
SID:020,5,KOKO2A,RW04,CC480,UA,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KOKO2A,RW04,CC484,UA,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KOKO2A,RW04,CC486,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     ,-,250,    ,   , , , , , , , , ;
SID:050,5,KOKO2A,RW04,CC488,UA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOKO2A,RW04,KOKON,UA,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KOKO5E,RW04,D035E,UA,P,C,E   , ,   ,CF, ,AST,UA,D, ,      ,0350,0050,0350,0040,+,01800,     ,10000, ,   ,    ,   ,AST,UA,D, , , , , ;
SID:015,2,KOKO5E,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,2470,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,KOKO5E,RW04,LIGMO,UA,E,A,E   , ,   ,CF, ,AST,UA,D, ,      ,2074,0182,2080,0160,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:025,2,KOKO5E,RW04,BASPA,UA,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
