SID:010,1,GED1,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00460,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GED1,RW04,ATR,K6,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GED1,RW10, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1020,    ,+,00460,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GED1,RW10,ATR,K6,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GED1,RW22, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,00460,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GED1,RW22,ATR,K6,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,GED1,RW28, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2820,    ,+,00460,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,GED1,RW28,ATR,K6,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D04,ATR,ATR,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04,ATR,WEBIX,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04,ATR,WEBIX,K6,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,0530,T010,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04, ,WEBIX,K6,P,C,E  I, ,   ,IF, ,ATR,K6,D, ,      ,2327,0224,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04, ,WONPA,K6,P,C,E  F, ,   ,CF, ,ATR,K6,D, ,      ,2327,0164,0530,0060,+,02000,     ,     , ,   ,    ,   ,ATR,K6,D, , ,0, ,S;
APPCH:030,D,D04, ,ZEPTU,K6,P,C,EY M, ,   ,CF, ,ATR,K6,D, ,      ,2327,0105,0530,0060, ,00094,     ,     , ,   ,-302,   , , , , , ,0, ,S;
APPCH:040,D,D04, ,ATR,K6,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04, ,ATR,K6,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2330,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R04,ZARVI,ZARVI,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0450,0040,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R04, ,ZARVI,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R04, ,SABER,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0450,0070,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04, ,RW04,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0450,0060, ,00094,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R04, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,00301,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R04, ,HUVOX,K6,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
