APPCH:010,A,RNVN,SQCNA,SQCNA,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVN,SQCNA,SQCNI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVN,SQCNC,SQCNC,YM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVN,SQCNC,SQCNI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVN,SQCND,SQCND,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVN,SQCND,SQCNI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVN, ,SQCNI,YM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVN, ,SQCNF,YM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1380,0052,+,02900,     ,     , ,   ,    ,   ,YSCR,YM,P,A, ,B,J,C;
APPCH:030,R,RNVN, ,SQCNM,YM,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,1380,0048, ,01382,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNVN, ,SQCNH,YM,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVN, , , , , , E  , ,010,CA, , , , , ,      ,    ,    ,1380,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVS,SQCSE,SQCSE,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVS,SQCSE,SQCSI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVS,SQCSG,SQCSG,YM,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVS,SQCSG,SQCSI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVS,SQCSJ,SQCSJ,YM,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000,-,210,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVS,SQCSJ,SQCSI,YM,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVS, ,SQCSI,YM,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,11000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVS, ,SQCSF,YM,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3180,0050,+,02800,     ,     , ,   ,    ,   ,YSCR,YM,P,A, ,B,J,C;
APPCH:030,R,RNVS, ,SQCSM,YM,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3180,0050, ,01203,     ,     , ,   ,-300,   , , , , , ,B,J,C;
APPCH:040,R,RNVS, ,SQCSH,YM,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVS, , , , , , E  , ,010,CA, , , , , ,      ,    ,    ,3180,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW09 ,+0500,      ,01140, ,    , ,   ;S31142683,E119210950,0000;
RWY:RW14 ,+0350,      ,01137, ,    , ,   ;S31135774,E119210425,0000;
RWY:RW27 ,-0500,      ,01162, ,    , ,   ;S31142683,E119215934,0000;
RWY:RW32 ,-0350,      ,01153, ,    , ,   ;S31143179,E119213955,0000;
