SID:010,4,SNDLR3,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0740,    ,+,00516,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW07,BRDEE,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SNDLR3,RW07,OLADY,K7,E,A,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SNDLR3,RW07,SNDLR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SNDLR3,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1160,    ,+,00516,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW12,PINGL,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SNDLR3,RW12, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SNDLR3,RW12,SNDLR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SNDLR3,RW16, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1600,    ,+,00516,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW16,SPYKS,K7,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SNDLR3,RW16,SNDLR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SNDLR3,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2540,    ,+,00516,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW25,MKLEE,K7,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SNDLR3,RW25,SNDLR,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SNDLR3,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2960,    ,+,00516,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW30,SNDLR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SNDLR3,RW34, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3400,    , ,     ,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,4,SNDLR3,RW34,SNDLR,K7,E,A,EE  , ,   ,CF, ,FLL,K7,D, ,      ,3522,0735,2900,0145, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SNDLR3,SHEDS,SNDLR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KSUA,K7,P,A, , , , ;
SID:020,6,SNDLR3,SHEDS,SHEDS,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
