SID:060,5,BENB1A,RW05,OKABU,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BENB1A,RW05,BENBA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BENB1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,BENB1B,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BENB1B,RW23,EBING,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BENB1B,RW23,SAKEK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,BENB1B,RW23,LATET,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BENB1B,RW23,OKABU,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,BENB1B,RW23,BENBA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,BENB1B,RW23,MERIM,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUAM1G,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,DUAM1G,RW05,SEGAR,WI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUAM1G,RW05,ANBIL,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUAM1G,RW05,ARSIX,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUAM1G,RW05,AKSIO,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUAM1G,RW05,DUAMO,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUAM1H,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,DUAM1H,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUAM1H,RW23,EBING,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUAM1H,RW23,TAJIR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUAM1H,RW23,TIRAI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUAM1H,RW23,DUAMO,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDE1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,DUDE1A,RW05,SEGAR,WI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUDE1A,RW05,ANBIL,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUDE1A,RW05,ARSIX,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUDE1A,RW05,TOKOK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUDE1A,RW05,DUDEN,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DUDE1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,DUDE1B,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DUDE1B,RW23,EBING,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DUDE1B,RW23,SAKEK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DUDE1B,RW23,KURNI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DUDE1B,RW23,DUDEN,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DUDE1B,RW23,BULVA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELRO1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,ELRO1A,RW05,PUJAS,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELRO1A,RW05,BATOR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELRO1A,RW05,MEBGI,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELRO1A,RW05,ELROK,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELRO1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,ELRO1B,RW23,RENAL,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ELRO1B,RW23,TORIB,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELRO1B,RW23,IGETA,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELRO1B,RW23,ELROK,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTL2A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   , , , , , , , , ;
SID:020,5,GOTL2A,RW05,NOKAR,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOTL2A,RW05,ROHAM,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOTL2A,RW05,GOTLA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GOTL2B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,GOTL2B,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GOTL2B,RW23,SADAY,WI,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GOTL2B,RW23,DAHAM,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GOTL2B,RW23,BILAS,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL190,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GOTL2B,RW23,GOTLA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,INAN1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,INAN1A,RW05,SEGAR,WI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,INAN1A,RW05,ANBIL,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,INAN1A,RW05,ARSIX,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,INAN1A,RW05,TOKOK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,INAN1A,RW05,INANG,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,INAN1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,INAN1B,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,INAN1B,RW23,EBING,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,INAN1B,RW23,SAKEK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,INAN1B,RW23,LATET,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,INAN1B,RW23,OKABU,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,INAN1B,RW23,INANG,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KAPV1A,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,KAPV1A,RW23,ZAIDA,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KAPV1A,RW23,KAPVI,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LAVE1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,LAVE1A,RW05,PUJAS,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LAVE1A,RW05,AMANG,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL115,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LAVE1A,RW05,DEBUG,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LAVE1A,RW05,WIRAN,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LAVE1A,RW05,LAVEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LAVE1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,LAVE1B,RW23,ZAIDA,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LAVE1B,RW23,TOBBA,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LAVE1B,RW23,WIRAN,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LAVE1B,RW23,LAVEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MAIM1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,MAIM1A,RW05,SEGAR,WI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MAIM1A,RW05,ANBIL,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MAIM1A,RW05,ARSIX,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MAIM1A,RW05,DUBIR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MAIM1A,RW05,JILAT,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MAIM1A,RW05,MAIMU,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MAIM1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,MAIM1B,RW23,IRJAY,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MAIM1B,RW23,EBING,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MAIM1B,RW23,SAKEK,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MAIM1B,RW23,SELON,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MAIM1B,RW23,MAIMU,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MAIM1B,RW23,MEMAK,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDI2A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,MEDI2A,RW05,PUJAS,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MEDI2A,RW05,BATOR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MEDI2A,RW05,OSPEG,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MEDI2A,RW05,UBSES,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MEDI2A,RW05,MEDIA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDI2B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,MEDI2B,RW23,RENAL,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MEDI2B,RW23,TORIB,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MEDI2B,RW23,MEDIA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOKE1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,NOKE1A,RW05,PUJAS,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOKE1A,RW05,BATOR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOKE1A,RW05,OSPEG,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOKE1A,RW05,UBSES,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOKE1A,RW05,NOKEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOKE1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,NOKE1B,RW23,RENAL,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOKE1B,RW23,SAJIM,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOKE1B,RW23,NOKEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OMBE1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,OMBE1A,RW05,PUJAS,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OMBE1A,RW05,BATOR,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OMBE1A,RW05,OSPEG,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,OMBE1A,RW05,UBSES,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,OMBE1A,RW05,OMBES,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OMBE1B,RW23, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2250,    ,+,02000,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,OMBE1B,RW23,RENAL,WI,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OMBE1B,RW23,TORIB,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OMBE1B,RW23,OMBES,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OPUN1A,RW05, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0450,    ,+,00600,     ,11000, ,   ,    ,   ,WIMM,WI,P,A, , , , ;
SID:020,5,OPUN1A,RW05,SEGAR,WI,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OPUN1A,RW05,ANBIL,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OPUN1A,RW05,ARSIX,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
