APPCH:010,A,D12-Y,MV1,MV,HT,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000,-,220,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,MV1,MV,HT,D, ,V   , ,   ,FD, ,MV,HT,D, ,      ,0000,0000,2750,0120,+,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,MV1,FD12,HT,P,C,EE  ,R,   ,CF,Y,MV,HT,D, ,      ,2950,0070,1150,0050, ,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,MV2,MV,HT,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000,-,220,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,MV2,MV,HT,D, ,V   , ,   ,FD, ,MV,HT,D, ,      ,0000,0000,2860,0120,+,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,MV2,FD12,HT,P,C,EE  ,R,   ,CF,Y,MV,HT,D, ,      ,2950,0070,1150,0050, ,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12-Y, ,FD12,HT,P,C,E  F, ,   ,IF, ,MV,HT,D, ,      ,2950,0070,    ,    , ,05700,     ,08000,-,220,    ,   ,MV,HT,D, , ,0, ,S;
APPCH:030,D,D12-Y, ,RW12,HT,P,G,G  M, ,   ,CF, ,MV,HT,D, ,      ,2884,0009,1150,0061, ,03778,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D12-Y, ,MV,HT,D, ,V M , ,   ,CF, ,MV,HT,D, ,      ,0000,0000,1150,0009, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12-Y, ,MV,HT,D, ,V   , ,   ,FD, ,MV,HT,D, ,      ,0000,0000,1150,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D12-Y, ,MV,HT,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:070,D,D12-Y, ,MV,HT,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2950,T010,+,06000,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Z,XABMA,XABMA,HT,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,08000,-,220,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Z,XABMA,UVLAR,HT,P,C,EECB,R,   ,AF, ,MV,HT,D, ,      ,2950,0120,2650,    ,+,05700,     ,     , ,   ,    ,   , , , , , ,0, ,S;
