SID:010,4,BARII3,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0370,    ,+,01200,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,BARII3,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARII3,RW04,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1740,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,BARII3,RW17,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2170,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,BARII3,RW22,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BARII3,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01000,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,BARII3,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BARII3,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,BARII3,RW35,HUUTZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BARII3, ,HUUTZ,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,5,BARII3, ,BARII,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BARII3,SINKR,BARII,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,6,BARII3,SINKR,SINKR,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0370,    ,+,01200,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CCOBB3,RW04,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1740,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW17,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2170,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW22,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CCOBB3,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,01800,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CCOBB3,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CCOBB3,RW35,BROZZ,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CCOBB3, ,BROZZ,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,5,CCOBB3, ,CCOBB,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CCOBB3,ZEGBI,CCOBB,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,6,CCOBB3,ZEGBI,ZEGBI,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CLVIN3,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0370,    ,+,01200,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CLVIN3,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CLVIN3,RW04,PHAUL,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CLVIN3,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1740,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CLVIN3,RW17,PHAUL,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CLVIN3,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2170,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CLVIN3,RW22,PHAUL,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,CLVIN3,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3540,    ,+,01000,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,CLVIN3,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,CLVIN3,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,CLVIN3,RW35,PHAUL,K5,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,CLVIN3, ,PHAUL,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,5,CLVIN3, ,CLVIN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,CLVIN3,STAZE,CLVIN,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,6,CLVIN3,STAZE,TFTUN,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,CLVIN3,STAZE,RINTE,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,CLVIN3,STAZE,PUUDL,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,CLVIN3,STAZE,STAZE,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HHOWE4,RW04, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0370,    ,+,01200,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,HHOWE4,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0370,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HHOWE4,RW04,MALTB,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HHOWE4,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,1740,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,HHOWE4,RW17,MALTB,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HHOWE4,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2170,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,HHOWE4,RW22,MALTB,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HHOWE4,RW35, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3540,    ,+,01000,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,4,HHOWE4,RW35, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,01800,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,HHOWE4,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0060,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,HHOWE4,RW35,MALTB,CY,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HHOWE4, ,MALTB,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
SID:020,5,HHOWE4, ,HHOWE,CY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,HHOWE4,BROKK,HHOWE,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KONZ,K5,P,A, , , , ;
