SID:010,1,ADB01D,RW35L,DE35L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB01D,RW35L, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,3480,0089, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ADB01D,RW35L,D264N,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,3179,0139,2640,0070,+,05910,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,1,ADB01D,RW35R,DE35R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB01D,RW35R, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,3480,0089, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ADB01D,RW35R,D264N,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,3179,0139,2640,0070,+,05910,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,ADB01D, ,D264N,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,250,    ,   ,PUD,ZS,D, , , , , ;
SID:020,2,ADB01D, ,PK,ZS,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADB01D, ,D259L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,ADB01D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADB01D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADB02D,RW34L,DE34L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB02D,RW34L,D195K,ZS,P,C,EE  , ,   ,CF, ,HSH,ZS,D, ,      ,1950,0113,0030,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADB02D,RW34R,DE34R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB02D,RW34R,D195K,ZS,P,C,EE  , ,   ,CF, ,HSH,ZS,D, ,      ,1950,0113,0030,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADB02D, ,D195K,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,2,ADB02D, ,D195D,ZS,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADB02D, ,D264C,ZS,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,2,ADB02D, ,D264N,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADB02D, ,PK,ZS,D,B,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ADB02D, ,D259L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:065,2,ADB02D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,ADB02D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ADB11D,RW17B, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,1680,0060, ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,2,ADB11D,RW17B,D298M,ZS,P,C,E   ,R,   ,CF, ,PUD,ZS,D, ,      ,2247,0119,2710,0080, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,ADB11D,RW17B,D118F,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADB11D,RW17B,JTN,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ADB11D,RW17B,D259L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:047,2,ADB11D,RW17B,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADB11D,RW17B,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,ADB12D,RW16L,DE16L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB12D,RW16L, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,1530,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ADB12D,RW16L,XSY,ZS,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,1,ADB12D,RW16R,DE16R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,ADB12D,RW16R, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,1530,0120, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,ADB12D,RW16R,XSY,ZS,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,ADB12D, ,XSY,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     ,-,250,    ,   ,PUD,ZS,D, , , , , ;
SID:020,2,ADB12D, ,D298M,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ADB12D, ,D118F,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ADB12D, ,JTN,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,2,ADB12D, ,D259L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:047,2,ADB12D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ADB12D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB81D,RW17L,DE17L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:030,4,ADB81D,RW17L,PD301,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1696,0110,1690,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB81D,RW17R,DE17R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:030,4,ADB81D,RW17R,PD301,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1696,0110,1680,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADB81D, ,PD301,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB81D, ,PD302,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,05910,03940,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ADB81D, ,PD303,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB81D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,ADB81D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB81D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB82D,RW16L,DE16L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB82D,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1680,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB82D,RW16L,PD311,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1523,0115,1530,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB82D,RW16R,DE16R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB82D,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1680,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB82D,RW16R,PD311,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1523,0115,1510,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADB82D, ,PD311,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB82D, ,PD312,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,04930,03940,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ADB82D, ,PD313,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB82D, ,PD314,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB82D, ,PD315,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL128,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADB82D, ,HSH,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ADB82D, ,SS200,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:075,5,ADB82D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:077,5,ADB82D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ADB82D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB84D,RW16L,DE16L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB84D,RW16L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1680,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB84D,RW16L,PD311,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1523,0115,1530,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB84D,RW16R,DE16R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB84D,RW16R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1680,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB84D,RW16R,PD311,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,1523,0115,1510,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADB84D, ,PD311,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB84D, ,PD302,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,05910,03940,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ADB84D, ,PD303,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08860,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB84D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,ADB84D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB84D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB91D,RW35L,DE35L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:030,4,ADB91D,RW35L,PD501,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,3464,0112,3480,0120, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,ADB91D,RW35R,DE35R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:030,4,ADB91D,RW35R,PD501,ZS,P,C,EE  , ,   ,CF, ,PUD,ZS,D, ,      ,3464,0112,3460,0120, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,ADB91D, ,PD501,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB91D, ,PD504,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADB91D, ,SS200,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ADB91D, ,SS521,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB91D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,ADB91D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB91D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB92D,RW34L,DE34L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB92D,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3480,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB92D,RW34L,HSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,ADB92D,RW34R,DE34R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB92D,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3480,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB92D,RW34R,HSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,ADB92D, ,HSH,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB92D, ,PD315,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADB92D, ,PD510,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB92D, ,PD511,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB92D, ,PD512,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL157,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADB92D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:065,5,ADB92D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ADB92D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ADB94D,RW34L,DE34L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB94D,RW34L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3480,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB94D,RW34L,HSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,4,ADB94D,RW34R,DE34R,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,4,ADB94D,RW34R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3480,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ADB94D,RW34R,HSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,ADB94D, ,HSH,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,PUD,ZS,D, , , , , ;
SID:020,5,ADB94D, ,PD504,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADB94D, ,SS200,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ADB94D, ,SS521,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL118,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADB94D, ,SS303,ZS,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,ADB94D, ,LURMA,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADB94D, ,ADBAS,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AND01D,RW35B, , , , ,    , ,   ,CD, ,PUD,ZS,D, ,      ,    ,    ,3480,0089, ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,2,AND01D,RW35B,HSH,ZS,D, ,V   ,R,   ,CF, ,PUD,ZS,D, ,      ,0215,0122,0840,0060,+,01970,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,2,AND01D,RW35B,D142L,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AND01D,RW35B,XSY,ZS,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,AND01D,RW35B,D062R,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,AND01D,RW35B,AND,ZS,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,AND02D,RW34L,DE34L,ZS,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PUD,ZS,D, , , , , ;
SID:020,1,AND02D,RW34L,D195K,ZS,P,C,EE  , ,   ,CF, ,HSH,ZS,D, ,      ,1950,0113,0030,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
