SID:010,2,VIBA3N,RW09,GRA,LE,D,B,E   , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0040,+,03500,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:030,2,VIBA3N,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0310,    ,+,06200,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,VIBA3N,RW09,VIBAS,LE,E,A,EEC , ,   ,CF, ,GDA,LE,D, ,      ,0539,0213,0010,0110,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,VIBA3V,RW27,GDA,LE,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,07000, ,   ,    ,   , , , , , , , , ;
SID:030,2,VIBA3V,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0990,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,2,VIBA3V,RW27,VIBAS,LE,E,A,EEC , ,   ,CF, ,GDA,LE,D, ,      ,0539,0213,0540,0170,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BLN3D,ALL,BLN,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BLN3D,ALL,D017J,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BLN3D,ALL,GDA,LE,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAR4D,ALL,MAR,LE,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL100,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,MAR4D,ALL,D081O,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAR4D,ALL,D261E,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAR4D,ALL,GDA,LE,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VIBA2D,ALL,VIBAS,LE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,VIBA2D,ALL,D054O,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VIBA2D,ALL,GDA,LE,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VULP2D,ALL,VULPE,LE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,VULP2D,ALL,GDA,LE,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D09,GDA1,GDA,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,GDA1,GDA,LE,D, ,V   , ,   ,FD, ,GDA,LE,D, ,      ,0000,0000,3080,0060,-,06500,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,GDA1,CD09,LE,P,C,EE  ,L,   ,CF,Y,GDA,LE,D, ,      ,2700,0060,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D09,GDA2,GDA,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D09,GDA2,GDA,LE,D, ,V   , ,   ,FD, ,GDA,LE,D, ,      ,0000,0000,2830,0060,-,06500,     ,     ,-,110,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09,GDA2,CD09,LE,P,C,EE  ,L,   ,CF,Y,GDA,LE,D, ,      ,2700,0060,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D09, ,CD09,LE,P,C,E  I, ,   ,IF, ,GDA,LE,D, ,      ,2700,0060,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09, ,GDA,LE,D, ,V  F, ,   ,CF, ,GDA,LE,D, ,      ,0000,0000,0900,0060,+,04900,     ,     , ,   ,    ,   ,GDA,LE,D, , ,0, ,S;
APPCH:030,D,D09, ,GR,LE,D,B,E  M, ,   ,CF, ,GDA,LE,D, ,      ,0875,0072,0880,0072, ,02633,     ,     , ,   ,-304,   , , , , , ,0, ,S;
APPCH:040,D,D09, ,GRA,LE,D,B,EYM , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0078, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D09, ,GDA,LE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:060,D,D09, ,GDA,LE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2690,T010,+,07000,     ,     ,-,230,    ,   , , , , , ,0, ,S;
APPCH:010,A,I09-Y,GR,GR,LE,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I09-Y,GR,GR,LE,D,B,EY  , ,   ,FC, ,GDA,LE,D, ,      ,0875,0072,2890,0119,-,06500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:030,A,I09-Y,GR,CI09Y,LE,P,C,EE  ,L,   ,CF,Y,GRD,LE,P,I,      ,2695,0157,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I09-Y, ,CI09Y,LE,P,C,E  I, ,   ,IF, ,GRD,LE,P,I,      ,2695,0157,    ,    ,J,06200,05200,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I09-Y, ,FI09,LE,P,C,E  F, ,   ,CF, ,GRD,LE,P,I,      ,2695,0118,0900,0039,H,05200,05200,     , ,   ,-300,   ,GR,LE,D,B, ,0,D,S;
APPCH:030,I,I09-Y, ,RW09,LE,P,G,G  M, ,   ,CF, ,GRD,LE,P,I,      ,2695,0017,0900,0101, ,01901,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I09-Y, ,GRA,LE,D,B,EYM , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0056, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I09-Y, ,GR,LE,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,I,I09-Y, ,GR,LE,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,2690,T010,+,07000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I09-Z,GDA,GDA,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I09-Z,GDA,GDA,LE,D, ,V   , ,   ,FD, ,GDA,LE,D, ,      ,0000,0000,3080,0060,-,06500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:040,A,I09-Z,GDA,CF09Z,LE,P,C,EE B,L,   ,CF,Y,GRD,LE,P,I,      ,2695,0172,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I09-Z, ,CF09Z,LE,P,C,E  I, ,   ,IF, ,GRD,LE,P,I,      ,2695,0172,    ,    ,J,06200,05200,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I09-Z, ,FI09,LE,P,C,E  F, ,   ,CF, ,GRD,LE,P,I,      ,2695,0118,0900,0054,H,05200,05200,     , ,   ,-300,   ,GDA,LE,D, , ,0,D,S;
APPCH:030,I,I09-Z, ,RW09,LE,P,G,G  M, ,   ,CF, ,GRD,LE,P,I,      ,2695,0017,0900,0101, ,01901,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I09-Z, ,GRA,LE,D,B,EYM , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0056, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I09-Z, ,GDA,LE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,I,I09-Z, ,GDA,LE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2690,T010,+,07000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,L09-Y,GR,GR,LE,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L09-Y,GR,GR,LE,D,B,EY  , ,   ,FC, ,GDA,LE,D, ,      ,0875,0072,2880,0127,-,06500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:040,A,L09-Y,GR,CL09Y,LE,P,C,EE B,L,   ,CF,Y,GRD,LE,P,I,      ,2695,0167,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L09-Y, ,CL09Y,LE,P,C,E  I, ,   ,IF, ,GRD,LE,P,I,      ,2695,0167,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L09-Y, ,FF09Y,LE,P,C,E  F, ,   ,CF, ,GRD,LE,P,I,      ,2695,0117,0900,0050,+,05100,     ,     , ,   ,    ,   ,GR,LE,D,B, ,0,D,S;
APPCH:030,L,L09-Y, ,ML09,LE,P,C,E  M, ,   ,CF, ,GRD,LE,P,I,      ,2695,0027,0900,0090, ,02228,     ,     , ,   ,-307,   , , , , , ,0,D,S;
APPCH:040,L,L09-Y, ,GRA,LE,D,B,EYM , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0066, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L09-Y, ,GR,LE,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,L,L09-Y, ,GR,LE,D,B,EE H,L,   ,HM, , , , , ,      ,    ,    ,2690,T010,+,07000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,L09-Z,GDA,GDA,LE,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L09-Z,GDA,GDA,LE,D, ,V   , ,   ,FD, ,GDA,LE,D, ,      ,0000,0000,3080,0060,-,06500,     ,     ,-,220,    ,   , , , , , ,0,D,S;
APPCH:030,A,L09-Z,GDA,CF09Z,LE,P,C,EE B,L,   ,CF,Y,GRD,LE,P,I,      ,2695,0172,0900,0010,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L09-Z, ,CF09Z,LE,P,C,E  I, ,   ,IF, ,GRD,LE,P,I,      ,2695,0172,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L09-Z, ,FF09Z,LE,P,C,E  F, ,   ,CF, ,GRD,LE,P,I,      ,2695,0122,0900,0050,+,05200,     ,     , ,   ,    ,   ,GDA,LE,D, , ,0,D,S;
APPCH:030,L,L09-Z, ,ML09,LE,P,C,E  M, ,   ,CF, ,GRD,LE,P,I,      ,2695,0027,0900,0095, ,02222,     ,     , ,   ,-302,   , , , , , ,0,D,S;
APPCH:040,L,L09-Z, ,GRA,LE,D,B,EYM , ,   ,CF, ,GDA,LE,D, ,      ,0885,0150,0900,0066, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L09-Z, ,GDA,LE,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:060,L,L09-Z, ,GDA,LE,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2690,T010,+,07000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
RWY:RW09 ,     ,      ,01842, ,GRD ,1,   ;N37111901,W003473725,0000;
RWY:RW27 ,     ,      ,01860, ,    , ,   ;N37111989,W003453968,0000;
