SID:010,2,ARLI2E,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,03000,     ,10000, ,   ,    ,   ,KRG,UA,D, , , , , ;
SID:030,2,ARLI2E,RW05, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARLI2E,RW05,ARLIH,UA,E,A,EE  , ,   ,CF, ,KRG,UA,D, ,      ,1000,0439,1000,0390,B,FL210,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARLI2G,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,03000,     ,10000, ,   ,    ,   ,KRG,UA,D, , , , , ;
SID:015,2,ARLI2G,RW23, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ARLI2G,RW23,ARLIH,UA,E,A,EE  , ,   ,CF, ,KRG,UA,D, ,      ,1000,0439,1000,0370,B,FL210,FL120,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANO6E,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,03000,     ,10000, ,   ,    ,   ,KRG,UA,D, , , , , ;
SID:030,2,BANO6E,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2690,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BANO6E,RW05,BANOS,UA,E,A,EEC , ,   ,CF, ,KRG,UA,D, ,      ,3091,0412,3090,0360,B,FL210,09000,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BANO6G,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2300,    ,+,03000,     ,10000, ,   ,    ,   ,KRG,UA,D, , , , , ;
SID:030,2,BANO6G,RW23, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BANO6G,RW23,BANOS,UA,E,A,EEC , ,   ,CF, ,KRG,UA,D, ,      ,3091,0412,3090,0330,B,FL210,09000,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BEDK6E,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0500,    ,+,03000,     ,10000, ,   ,    ,   ,KRG,UA,D, , , , , ;
SID:030,2,BEDK6E,RW05, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
