SID:010,2,BATA1A,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01000,     ,13500, ,   ,    ,   ,SMR,VN,D, , , , , ;
SID:020,2,BATA1A,RW19, , , , ,    ,L,   ,VI, ,SMR,VN,D, ,      ,    ,    ,0900,    , ,     ,     ,     ,-,150,    ,   , , , , , , , , ;
SID:030,2,BATA1A,RW19,BATAU,VN,P,C,E CH, ,   ,CF, ,SMR,VN,D, ,      ,1200,0120,1200,0050,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BATA1A,RW19,BATAU,VN,P,C,E CH,R,   ,HA, , , , , ,      ,    ,    ,3000,T010,+,08000,     ,     ,-,170,    ,   , , , , , , , , ;
SID:050,2,BATA1A,RW19,D202Z,VN,P,C,E   ,L,   ,AF, ,SMR,VN,D, ,      ,0562,0120,1200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BATA1A,RW19,RATAN,VN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,KAFL1A,RW19, , , , ,    , ,   ,CD, ,SMR,VN,D, ,      ,    ,    ,1930,0050, ,     ,     ,13500, ,   ,    ,   ,SMR,VN,D, , , , , ;
SID:020,2,KAFL1A,RW19,SMR,VN,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,KAFL1A,RW19,KAFLE,VN,P,C,E CH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KAFL1A,RW19,KAFLE,VN,P,C,E CH,L,   ,HA, , , , , ,      ,    ,    ,0530,T010,+,08000,     ,     ,-,170,    ,   , , , , , , , , ;
SID:050,2,KAFL1A,RW19,RATAN,VN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,THAP1A,RW19, , , , ,    , ,   ,CD, ,SMR,VN,D, ,      ,    ,    ,1930,0050, ,     ,     ,13500, ,   ,    ,   ,SMR,VN,D, , , , , ;
