SID:010,4,ALUR8N,RW35L,LL594,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3495,0041,3530,0040, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,ALUR8N,RW35L,LL595,LF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ALUR8N,RW35R,LL593,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3521,0041,3530,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,ALUR8N,RW35R,LL595,LF,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALUR8N, ,LL595,LF,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ALUR8N, ,BOBSI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALUR8N, ,ALURA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,ALUR8S,RW17L,LL791,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1721,0042,1730,0030, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ALUR8S,RW17L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,01300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ALUR8S,RW17L,LL795,LF,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,4,ALUR8S,RW17R,LL792,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1747,0042,1730,0030, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,4,ALUR8S,RW17R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,01300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ALUR8S,RW17R,LL795,LF,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:020,5,ALUR8S, ,LL795,LF,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000,-,210,    ,   , , , , , , , , ;
SID:030,5,ALUR8S, ,DANBO,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,ALUR8S, ,BOBSI,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALUR8S, ,ALURA,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BELE8N,RW35L,LL594,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3495,0041,3530,0040, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BELE8N,RW35L,LL595,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BELE8N,RW35L,LL596,LF,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BELE8N,RW35R,LL593,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3521,0041,3530,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BELE8N,RW35R,LL595,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BELE8N,RW35R,LL596,LF,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BELE8N, ,LL596,LF,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:040,5,BELE8N, ,RONIS,LF,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,BELE8N, ,BELEP,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,BELE8S,RW17L,LL793,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1721,0071,1730,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:040,4,BELE8S,RW17L,LL796,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,2146,0143,2540,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BELE8S,RW17L,BELEP,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BELE8S,RW17R,LL794,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1737,0071,1730,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BELE8S,RW17R,LL796,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,2146,0143,2540,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BELE8S,RW17R,BELEP,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,BELU8N,RW35L,LL594,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3495,0041,3530,0040, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:030,4,BELU8N,RW35L,LL597,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,BELU8N,RW35L,LL599,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BELU8N,RW35L,BELUS,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,BELU8N,RW35R,LL593,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3521,0041,3530,0050, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:030,4,BELU8N,RW35R,LL597,LF,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:040,4,BELU8N,RW35R,LL599,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,BELU8N,RW35R,BELUS,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,BELU8S,RW17L,LL793,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1721,0071,1730,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:050,4,BELU8S,RW17L,BELUS,LF,E,A,EE  ,L,   ,CF, ,LSE,LF,D, ,      ,0981,0216,0710,0180,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BELU8S,RW17R,LL794,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1737,0071,1730,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BELU8S,RW17R,BELUS,LF,E,A,EE  ,L,   ,CF, ,LSE,LF,D, ,      ,0981,0216,0710,0180,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BUSI8N,RW35L,LL594,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3495,0041,3530,0040, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BUSI8N,RW35L,LL595,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BUSI8N,RW35L,BUSIL,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BUSI8N,RW35R,LL593,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,3521,0041,3530,0050, ,     ,     ,05000,-,230,    ,   , , , , , , , , ;
SID:020,4,BUSI8N,RW35R,LL595,LF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BUSI8N,RW35R,BUSIL,LF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,BUSI8S,RW17L,LL791,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1721,0042,1730,0030, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BUSI8S,RW17L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,01300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,BUSI8S,RW17L,LL795,LF,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,4,BUSI8S,RW17R,LL792,LF,P,C,EY  , ,   ,CF, ,LSE,LF,D, ,      ,1747,0042,1730,0030, ,     ,     ,05000, ,   ,    ,   , , , , , , , , ;
SID:020,4,BUSI8S,RW17R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1730,    ,+,01300,     ,     , ,   ,    ,   , , , , , , , , ;
