SID:010,5,ADAM1A,RW11,WW100,LO,P,C,EY  , ,   ,CF, ,FMD,LO,D, ,      ,1642,0009,1110,0030, ,     ,     ,10000, ,   ,    ,   ,LOWW,LO,P,A, , , , ;
SID:020,5,ADAM1A,RW11,WW390,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADAM1A,RW11,ADAMA,LZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADAM1D,RW34, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3390,    ,+,01700,     ,10000,-,205,    ,   ,LOWW,LO,P,A, , , , ;
SID:020,5,ADAM1D,RW34,WW388,LO,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADAM1D,RW34,WW389,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADAM1D,RW34,WW390,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADAM1D,RW34,ADAMA,LZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADAM1F,RW16,WW163,LO,P,C,E   , ,   ,CF, ,FMD,LO,D, ,      ,1842,0041,1590,0050, ,     ,     ,10000,-,205,    ,   ,LOWW,LO,P,A, , , , ;
SID:020,5,ADAM1F,RW16,WW162,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADAM1F,RW16,WW390,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADAM1F,RW16,ADAMA,LZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADAM2B,RW16,WW402,LO,P,C,E   , ,010,CF, ,FMD,LO,D, ,      ,2022,0026,1590,0020,+,01000,     ,10000, ,   ,    ,   ,LOWW,LO,P,A, , , , ;
SID:020,5,ADAM2B,RW16,WW404,LO,P,C,E   ,L,010,RF, , , , , ,002400,    ,    ,    ,0032, ,     ,     ,     ,-,205,    ,   ,WW418,LO,P,C, , , , ;
SID:030,5,ADAM2B,RW16,WW162,LO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADAM2B,RW16,WW390,LO,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADAM2B,RW16,ADAMA,LZ,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ADAM2C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2910,    ,+,01000,     ,10000,-,205,    ,   ,LOWW,LO,P,A, , , , ;
SID:020,5,ADAM2C,RW29,WW296,LO,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ADAM2C,RW29,WW286,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ADAM2C,RW29,WW387,LO,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ADAM2C,RW29,WW390,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ADAM2C,RW29,ADAMA,LZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AGMI2C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2910,    ,+,01000,     ,10000, ,   ,    ,   ,LOWW,LO,P,A, , , , ;
