APPCH:010,A,D12,BRL,BRL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,BRL,RENIE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12,BRL,RENIE,K3,P,C,EE A,L,   ,PI, ,BRL,K3,D, ,      ,2881,0160,3330,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12,KALKY,KALKY,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,KALKY,ADELY,K3,P,C,EE B,L,   ,AF, ,BRL,K3,D, ,      ,2881,0220,0150,    ,+,03100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12,KAMIW,KAMIW,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12,KAMIW,ADELY,K3,P,C,EE B,R,   ,AF, ,BRL,K3,D, ,      ,2881,0220,1920,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D12, ,ADELY,K3,P,C,E  I, ,   ,IF, ,BRL,K3,D, ,      ,2881,0220,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12, ,RENIE,K3,P,C,E  F, ,   ,CF, ,BRL,K3,D, ,      ,2881,0160,1080,0060,+,02500,     ,     , ,   ,    ,   ,BRL,K3,D, , ,0, ,S;
APPCH:030,D,D12, ,RW12,K3,P,G,GY M, ,   ,CF, ,BRL,K3,D, ,      ,2881,0104,1080,0056, ,00731,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,D,D12, ,BRL,K3,D, ,V M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12, ,BRL,K3,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2880,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I36,BRL,BRL,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I36,BRL,BURNS,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I36,BRL,BURNS,K3,P,C,EE A,R,   ,PI, ,STL,K3,D, ,      ,3438,1115,1340,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I36,HAKAV,HAKAV,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I36,HAKAV,D206N,K3,P,C,E   ,R,   ,AF, ,BRL,K3,D, ,      ,2060,0140,1270,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I36,HAKAV, , , , , E  , ,   ,VI, ,IBRL,K3,P,I,      ,    ,    ,3290,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I36, ,GIMGE,K5,P,C,E  I, ,   ,IF, ,IBRL,K3,P,I,      ,1786,0148,    ,    ,J,03000,03000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I36, ,BURNS,K3,P,C,E  F, ,   ,CF, ,IBRL,K3,P,I,      ,1787,0081,3590,0066,H,03000,02992,     , ,   ,-300,   ,BRL,K3,D, , ,0,N,S;
APPCH:030,I,I36, ,RW36,K3,P,G,G  M, ,   ,CF, ,IBRL,K3,P,I,      ,1785,0012,3590,0070, ,00731,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I36, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3590,    ,+,02800,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I36, ,BRL,K3,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I36, ,BRL,K3,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2880,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R12,FABOL,FABOL,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1180,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R12, ,FABOL,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R12, ,JANGA,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1180,0062,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R12, ,UPBEM,K3,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1180,0026,+,01540,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R12, ,RW12,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1180,0026, ,00731,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R12, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1180,    ,+,00943,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R12, ,HEMMY,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R12, ,HEMMY,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2990,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R30,HEMMY,HEMMY,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2990,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R30, ,HEMMY,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R30, ,DITKE,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2990,0062,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R30, ,RW30,K3,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2990,0052, ,00737,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2990,    ,+,00989,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R30, ,FABOL,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R30, ,FABOL,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1180,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36,ETKUC,ETKUC,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3590,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R36,OWZEP,OWZEP,K5,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
