SID:010,2,ALRA1A,RW03,UMH,OI,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,ALRA1A,RW03,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,0300,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALRA1A,RW03,UMH,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALRA1A,RW03,ALRAM,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ALRA1B,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,ALRA1B,RW21,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,1900,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ALRA1B,RW21,UMH,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ALRA1B,RW21,ALRAM,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONA1A,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04744,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:015,2,BONA1A,RW03,UMH,OI,D, ,V   , ,   ,CF, ,UMH,OI,D, ,      ,0000,0000,0290,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,BONA1A,RW03,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,0300,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONA1A,RW03,UMH,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONA1A,RW03,BONAM,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONA1B,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04744,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,BONA1B,RW21,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,1900,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONA1B,RW21,UMH,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONA1B,RW21,BONAM,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONA1C,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D,B, , , , ;
SID:020,2,BONA1C,RW03,UMH,OI,D,B,E   , ,   ,FA, ,SNJ,OI,D, ,      ,3227,1733,0300,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONA1C,RW03,UMH,OI,D,B,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONA1C,RW03,BONAM,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BONA1D,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D,B, , , , ;
SID:020,2,BONA1D,RW21,UMH,OI,D,B,E   , ,   ,FA, ,SNJ,OI,D, ,      ,3227,1733,1860,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BONA1D,RW21,UMH,OI,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BONA1D,RW21,BONAM,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RABE1A,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,RABE1A,RW03,RABEM,OI,E,A,EEC , ,   ,CF, ,UMH,OI,D, ,      ,0651,0210,0650,0210,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RABE1B,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,RABE1B,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0350,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,RABE1B,RW21,RABEM,OI,E,A,EEC , ,   ,CF, ,UMH,OI,D, ,      ,0651,0210,0650,0140,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RABE1C,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D,B, , , , ;
SID:015,2,RABE1C,RW03, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0930,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RABE1C,RW03,RABEM,OI,E,A,EEC , ,   ,CF, ,SNJ,OI,D, ,      ,3301,1706,0630,0200,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RABE1D,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D,B, , , , ;
SID:020,2,RABE1D,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0330,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,RABE1D,RW21,RABEM,OI,E,A,EEC , ,   ,CF, ,SNJ,OI,D, ,      ,3301,1706,0630,0170,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROVO1A,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:015,2,ROVO1A,RW03,UMH,OI,D, ,V   , ,   ,CF, ,UMH,OI,D, ,      ,0000,0000,0290,0010, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROVO1A,RW03,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,0950,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROVO1A,RW03, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROVO1A,RW03,ROVON,OI,E,A,EEC , ,   ,CF, ,UMH,OI,D, ,      ,1190,0460,1190,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROVO1B,RW21, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2090,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D, , , , , ;
SID:020,2,ROVO1B,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,0650,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ROVO1B,RW21,UMH,OI,D, ,V   , ,   ,FA, ,UMH,OI,D, ,      ,0000,0000,0950,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROVO1B,RW21, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ROVO1B,RW21,ROVON,OI,E,A,EEC , ,   ,CF, ,UMH,OI,D, ,      ,1190,0460,1190,0270, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROVO1C,RW03, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0290,    ,+,04750,     ,10000, ,   ,    ,   ,UMH,OI,D,B, , , , ;
SID:015,2,ROVO1C,RW03, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1110,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROVO1C,RW03,UMH,OI,D,B,E   , ,   ,FA, ,SNJ,OI,D, ,      ,3227,1733,0810,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
