SID:010,2,EGLU2A,RW25, , , , ,    , ,   ,CD, ,BRD,OI,D, ,      ,    ,    ,2450,0035, ,     ,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:030,2,EGLU2A,RW25,BRD,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,EGLU2A,RW25, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,2230,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EGLU2A,RW25,EGLUL,OI,E,A,EEC , ,   ,CF, ,BRD,OI,D, ,      ,2522,0251,2530,0190, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,EGLU2B,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0650,    ,+,05500,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:030,2,EGLU2B,RW07,BRD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,EGLU2B,RW07,EGLUL,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBO2A,RW25, , , , ,    , ,   ,CD, ,BRD,OI,D, ,      ,    ,    ,2450,0035, ,     ,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:030,2,RIBO2A,RW25,BRD,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,RIBO2A,RW25,BRD,OI,D, ,V   , ,   ,FA, ,BRD,OI,D, ,      ,0000,0000,2800,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:037,2,RIBO2A,RW25,BRD,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:038,2,RIBO2A,RW25, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIBO2A,RW25,RIBOB,OI,E,A,EEC , ,   ,CF, ,BRD,OI,D, ,      ,2353,0251,2360,0200, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBO2B,RW07, , , , ,    , ,   ,VD, ,BRD,OI,D, ,      ,    ,    ,0650,0080,+,07500,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:050,2,RIBO2B,RW07,BRD,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RIBO2B,RW07,RIBOB,OI,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SILP2A,RW25, , , , ,    , ,   ,CD, ,BRD,OI,D, ,      ,    ,    ,2450,0035, ,     ,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:030,2,SILP2A,RW25,BRD,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SILP2A,RW25,SILPO,OI,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SILP2B,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0650,    ,+,05500,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
SID:030,2,SILP2B,RW07, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SILP2B,RW07,SILPO,OI,E,A,EEC , ,   ,CF, ,BRD,OI,D, ,      ,1184,0390,1190,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TULE1A,RW25, , , , ,    , ,   ,CD, ,BRD,OI,D, ,      ,    ,    ,2450,0035, ,     ,     ,11000, ,   ,    ,   ,BRD,OI,D, , , , , ;
