SID:010,5,ALSU1C,RW12R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1250,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,ALSU1C,RW12R,UN402,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,1620,0075,1700,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALSU1C,RW12R,UN408,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALSU1C,RW12R,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALSU1C,RW12R,UN431,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,19000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALSU1C,RW12R,ALSUP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALSU1D,RW12L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1250,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,ALSU1D,RW12L,UN402,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,1620,0075,1730,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALSU1D,RW12L,UN408,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALSU1D,RW12L,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALSU1D,RW12L,UN431,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,19000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALSU1D,RW12L,ALSUP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALSU1E,RW30R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3050,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,ALSU1E,RW30R,UN712,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,2535,0066,2170,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALSU1E,RW30R,UN703,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALSU1E,RW30R,UN706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALSU1E,RW30R,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALSU1E,RW30R,UN430,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALSU1E,RW30R,ALSUP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ALSU1F,RW30L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3050,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,ALSU1F,RW30L,UN712,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,2535,0066,2150,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ALSU1F,RW30L,UN703,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ALSU1F,RW30L,UN706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ALSU1F,RW30L,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ALSU1F,RW30L,UN430,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ALSU1F,RW30L,ALSUP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANTE2A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,ANTE2A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ANTE2A,RW12R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTE2A,RW12R,D070G,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,0704,0070,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTE2A,RW12R,ANTEK,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANTE2B,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500,-,200,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,ANTE2B,RW12L,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ANTE2B,RW12L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTE2B,RW12L,D070G,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,0704,0070,1180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTE2B,RW12L,ANTEK,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANTE2C,RW30L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,ANTE2C,RW30L,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ANTE2C,RW30L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTE2C,RW30L,D344I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,3440,0090,3050,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTE2C,RW30L,D070I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,0704,0090,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ANTE2C,RW30L,ANTEK,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ANTE2D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,ANTE2D,RW30R,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ANTE2D,RW30R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ANTE2D,RW30R,D344I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,3440,0090,3100,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ANTE2D,RW30R,D070I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,0704,0090,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ANTE2D,RW30R,ANTEK,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AVSE1E,RW30R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3050,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,AVSE1E,RW30R,UN712,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,2535,0066,2170,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AVSE1E,RW30R,UN703,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AVSE1E,RW30R,UN706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AVSE1E,RW30R,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AVSE1E,RW30R,UN713,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AVSE1E,RW30R,AVSEB,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AVSE1F,RW30L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3050,    ,+,00500,     ,18500,-,230,    ,   ,CUN,MM,D, , , , , ;
SID:020,5,AVSE1F,RW30L,UN712,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,2535,0066,2150,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AVSE1F,RW30L,UN703,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AVSE1F,RW30L,UN706,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AVSE1F,RW30L,CZM,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AVSE1F,RW30L,UN713,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AVSE1F,RW30L,AVSEB,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOTO2A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,BOTO2A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,BOTO2A,RW12R,D125G,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,1250,0070,1250,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOTO2A,RW12R,D139J,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOTO2A,RW12R,BOTOP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOTO2B,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500,-,200,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,BOTO2B,RW12L,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,BOTO2B,RW12L,NCP07,MM,P,C,E   , ,   ,CF, ,NCP,MM,D, ,      ,1250,0070,1250,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOTO2B,RW12L,NC10B,MM,P,C,E   , ,   ,CF, ,NCP,MM,D, ,      ,1435,0100,1720,0043, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOTO2B,RW12L,BOTOP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOTO2C,RW30L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,BOTO2C,RW30L,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,BOTO2C,RW30L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOTO2C,RW30L,D139I,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,1396,0090,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOTO2C,RW30L,BOTOP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOTO2D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,BOTO2D,RW30R,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,BOTO2D,RW30R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOTO2D,RW30R,D139I,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,1396,0090,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOTO2D,RW30R,BOTOP,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CUN3A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,CUN3A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,CUN3A,RW12R,CUN,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CUN3B,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500,-,200,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,CUN3B,RW12L,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,CUN3B,RW12L,CUN,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CUN3C,RW30L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,CUN3C,RW30L,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,CUN3C,RW30L,CUN,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CUN3D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,CUN3D,RW30R,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,CUN3D,RW30R,CUN,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUGN2A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUGN2A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUGN2A,RW12R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUGN2A,RW12R,D080G,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,0802,0070,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUGN2A,RW12R,DUGNI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUGN2B,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500,-,200,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUGN2B,RW12L,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUGN2B,RW12L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUGN2B,RW12L,D080G,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,0802,0070,1180,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUGN2B,RW12L,DUGNI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUGN2C,RW30L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUGN2C,RW30L,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUGN2C,RW30L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUGN2C,RW30L,D344I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,3440,0090,3050,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUGN2C,RW30L,D080I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,0802,0090,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DUGN2C,RW30L,DUGNI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUGN2D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUGN2D,RW30R,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUGN2D,RW30R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUGN2D,RW30R,D344I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,3440,0090,3100,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUGN2D,RW30R,D080I,MM,P,C,E   ,R,   ,AF, ,CUN,MM,D, ,      ,0802,0090,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DUGN2D,RW30R,DUGNI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUMB1A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUMB1A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUMB1A,RW12R,D125G,MM,P,C,E   , ,   ,CF, ,CUN,MM,D, ,      ,1250,0070,1250,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUMB1A,RW12R,D122J,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUMB1A,RW12R,DUMBU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUMB1B,RW12L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500,-,200,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUMB1B,RW12L,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUMB1B,RW12L,NCP07,MM,P,C,E   , ,   ,CF, ,NCP,MM,D, ,      ,1250,0070,1250,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,DUMB1B,RW12L,NC10A,MM,P,C,E   , ,   ,CF, ,NCP,MM,D, ,      ,1266,0100,1280,0032, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUMB1B,RW12L,DUMBU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUMB1C,RW30L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUMB1C,RW30L,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUMB1C,RW30L, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUMB1C,RW30L,D122I,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,1220,0090,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUMB1C,RW30L,DUMBU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DUMB1D,RW30R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3050,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,DUMB1D,RW30R,NCP,MM,D, ,V   , ,   ,FD, ,NCP,MM,D, ,      ,0000,0000,3050,0060, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,DUMB1D,RW30R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3050,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DUMB1D,RW30R,D122I,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,1220,0090,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DUMB1D,RW30R,DUMBU,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ENEB2A,RW12R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1250,    ,+,00430,     ,18500, ,   ,    ,   ,CUN,MM,D, , , , , ;
SID:020,2,ENEB2A,RW12R,CUN,MM,D, ,V   , ,   ,FD, ,CUN,MM,D, ,      ,0000,0000,1250,0040, ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
SID:030,2,ENEB2A,RW12R, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ENEB2A,RW12R,D357G,MM,P,C,E   ,L,   ,AF, ,CUN,MM,D, ,      ,3575,0070,1250,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ENEB2A,RW12R,ENEBA,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
